ts,taosd,conn,insert,query,stmt2_bind
1748051874293,42.36328125,19.62890625,22.02734375,25.9296875,20.48828125
1748051889296,455.05859375,36.75390625,25.39453125,48.43359375,41.78515625
1748051904297,463.62109375,38.90625,27.69140625,49.93359375,42.03515625
1748051919297,467.1171875,38.90625,29.80859375,51.18359375,42.03515625
1748051934298,474.625,38.90625,31.92578125,51.55859375,42.41015625
1748051949299,479.34765625,38.90625,33.96484375,51.55859375,42.41015625
1748051964300,486.78125,38.90625,35.984375,52.55859375,42.41015625
1748051979302,487.7734375,38.90625,37.99609375,52.55859375,42.53515625
1748051994303,490.39453125,38.90625,40.00390625,52.55859375,42.53515625
1748052009304,497.1640625,38.90625,42.10546875,52.68359375,42.53515625
1748052024305,498.77734375,38.90625,42.10546875,52.80859375,42.53515625
1748052039307,507.94921875,38.90625,42.10546875,52.93359375,42.66015625
1748052054309,512.0703125,38.90625,42.10546875,55.03515625,42.66015625
1748052069310,507.78125,38.90625,42.10546875,55.03515625,42.66015625
1748052084313,513.0546875,38.90625,42.10546875,55.03515625,42.66015625
1748052099313,509.28515625,38.90625,42.10546875,55.03515625,42.66015625
1748052114314,528.48828125,38.90625,42.10546875,55.03515625,42.78515625
1748052129316,534.51953125,38.90625,42.10546875,55.03515625,42.78515625
1748052144316,542.8203125,38.90625,42.10546875,55.03515625,42.78515625
1748052159319,543.9453125,38.90625,42.10546875,55.03515625,42.78515625
1748052174320,545.6171875,39.03125,42.10546875,55.03515625,42.78515625
1748052189321,545.14453125,39.03125,42.10546875,55.16015625,42.78515625
1748052204321,559.140625,39.03125,42.10546875,55.16015625,42.91015625
1748052219324,566.0390625,39.03125,42.10546875,55.16015625,42.91015625
1748052234324,563.4921875,39.03125,42.10546875,55.28515625,42.91015625
1748052249325,581.015625,39.03125,42.10546875,55.28515625,42.91015625
1748052264326,591.1953125,39.03125,42.10546875,55.28515625,42.91015625
1748052279328,603.23828125,39.03125,42.10546875,55.28515625,42.91015625
1748052294329,605.359375,39.03125,42.10546875,55.28515625,43.03515625
1748052309330,601.671875,42.65625,42.23046875,55.28515625,43.03515625
1748052324332,600.04296875,42.65625,43.73046875,55.41015625,43.03515625
1748052339333,596.890625,42.65625,45.73046875,55.41015625,43.53515625
1748052354335,620.1953125,42.65625,45.73046875,55.53515625,45.53515625
