ts,taosd,conn,insert,query,stmt2_bind,stmt2_async_bind,stmt2_query
1756605915697,53.64453125,19.890625,22.9140625,23.859375,22.953125,22.40234375,22.7890625
1756605930699,563.71875,29.17578125,26.30859375,54.328125,24.078125,24.15234375,25.5390625
1756605945700,790.1171875,37.51953125,28.60546875,54.5546875,26.48828125,26.390625,30.05859375
1756605960704,789.09765625,39.66796875,30.70703125,54.8515625,28.51953125,28.53125,32.5
1756605975706,801.3203125,39.79296875,32.8125,55.0234375,30.57421875,30.73828125,34.94140625
1756605990707,804.23828125,39.79296875,34.828125,54.97265625,30.69921875,30.73828125,36.9609375
1756606005709,806.34375,39.79296875,36.953125,55.1796875,32.921875,32.859375,39.046875
1756606020712,808.26953125,39.79296875,38.98828125,57.25,34.9921875,35.07421875,41.27734375
1756606035713,810.14453125,39.79296875,41.10546875,57.25,37.0546875,37.1953125,45.30078125
1756606050715,812.40234375,39.79296875,43.11328125,57.30078125,39.1015625,39.21484375,45.30078125
1756606065718,815.4609375,39.79296875,43.11328125,57.203125,39.1015625,39.21484375,45.42578125
1756606080719,815.8046875,39.79296875,43.11328125,57.390625,41.13671875,41.24609375,45.55078125
1756606095723,817.7734375,39.79296875,43.11328125,57.53125,43.16796875,43.26953125,45.55078125
1756606110725,819.71875,39.79296875,43.11328125,57.296875,43.16796875,43.39453125,45.67578125
1756606125727,822.87109375,39.79296875,43.11328125,57.3828125,43.16796875,43.39453125,45.67578125
1756606140729,824.02734375,39.79296875,43.11328125,57.25,43.29296875,43.39453125,45.67578125
1756606155730,824.51953125,39.79296875,43.11328125,57.3203125,43.41796875,43.39453125,45.80078125
1756606170732,831.953125,39.79296875,43.11328125,57.1640625,43.41796875,43.39453125,45.80078125
1756606185733,833.98046875,39.79296875,43.23828125,57.58984375,43.41796875,43.39453125,45.80078125
1756606200736,835.75,39.79296875,43.23828125,57.42578125,43.54296875,43.39453125,45.80078125
1756606215738,837.53125,39.79296875,43.23828125,57.50390625,43.54296875,43.39453125,45.80078125
1756606230739,839.23046875,39.79296875,43.23828125,57.53125,43.54296875,43.39453125,45.80078125
1756606245741,842.2109375,39.79296875,43.23828125,57.45703125,43.54296875,43.39453125,46.05078125
1756606260744,843.375,39.79296875,43.23828125,57.57421875,43.54296875,43.39453125,46.05078125
1756606275747,846.203125,39.79296875,43.23828125,57.6484375,43.54296875,43.39453125,46.05078125
1756606290749,848.40625,39.79296875,43.23828125,57.60546875,43.54296875,43.39453125,46.05078125
1756606305750,849.79296875,39.79296875,43.23828125,57.734375,43.54296875,43.39453125,46.05078125
1756606320752,851.9453125,39.91796875,43.23828125,57.7265625,43.54296875,43.39453125,46.05078125
1756606335756,853.09375,39.91796875,43.23828125,57.640625,43.54296875,43.39453125,46.05078125
