ts,taosd,conn,insert,query,stmt2_bind,stmt2_async_bind
1749175415348,58.171875,19.61328125,21.95703125,23.79296875,22.56640625,21.6640625
1749175430349,685.171875,30.61328125,23.33203125,36.48046875,23.56640625,23.6640625
1749175445351,783.90625,38.88671875,25.6015625,36.52734375,25.67578125,26.01171875
1749175460352,801.2109375,38.88671875,27.90625,36.7109375,28.0703125,28.046875
1749175475353,805.078125,39.01171875,29.91796875,36.62890625,28.0703125,28.296875
1749175490355,806.5390625,39.01171875,31.94140625,36.703125,30.38671875,30.4609375
1749175505357,810.67578125,39.01171875,31.94140625,38.94921875,32.53125,32.5234375
1749175520359,812.390625,39.01171875,33.94140625,38.83203125,32.53125,32.5234375
1749175535361,815.86328125,39.01171875,35.96484375,39.046875,34.609375,34.53515625
1749175550363,817.42578125,39.01171875,38.11328125,38.92578125,36.6171875,36.5859375
1749175565364,821.03515625,39.01171875,40.125,38.96484375,36.6171875,36.5859375
1749175580366,823.90234375,39.01171875,42.1875,39.23828125,38.66015625,38.6953125
1749175595367,824.09765625,39.01171875,42.1875,38.99609375,40.7265625,40.73046875
1749175610368,827.1875,39.01171875,42.1875,39.078125,42.82421875,42.734375
1749175625370,829.78515625,39.01171875,42.1875,39.01953125,42.82421875,42.734375
1749175640373,829.4375,39.01171875,42.1875,39.2265625,42.82421875,42.734375
1749175655375,832.23828125,39.01171875,42.1875,38.9765625,42.82421875,42.734375
1749175670378,844.3359375,39.01171875,42.1875,38.875,42.82421875,42.734375
1749175685380,848.35546875,39.01171875,42.1875,39.19921875,42.82421875,42.734375
1749175700382,852.7109375,39.01171875,42.1875,39.31640625,42.82421875,42.734375
1749175715384,854.8984375,39.51171875,42.1875,39.125,42.82421875,42.734375
1749175730386,858.33203125,39.51171875,42.1875,39.37109375,42.82421875,42.859375
1749175745388,859.984375,39.51171875,42.1875,39.1875,42.82421875,42.859375
1749175760390,861.796875,39.51171875,42.1875,39.1171875,42.82421875,42.859375
1749175775391,866.0546875,39.51171875,42.1875,39.1796875,42.82421875,42.859375
1749175790392,866.83984375,39.51171875,42.1875,39.2734375,42.82421875,42.859375
1749175805393,870.9375,39.51171875,42.1875,39.25,42.82421875,42.859375
1749175820394,878.70703125,39.51171875,42.1875,39.36328125,42.82421875,42.859375
1749175835399,884.33203125,39.51171875,42.1875,39.3046875,42.82421875,42.859375
1749175850401,883.47265625,39.51171875,42.1875,41.72265625,42.82421875,42.859375
1749175865401,891.22265625,39.51171875,42.1875,41.49609375,42.82421875,42.859375
1749175880404,893.1015625,39.51171875,42.1875,41.4375,42.82421875,42.859375
1749175895406,896.8125,39.51171875,42.1875,41.4453125,42.82421875,42.859375
1749175910407,898.65234375,39.51171875,42.1875,41.5390625,42.82421875,42.859375
1749175925409,902.26953125,39.51171875,42.1875,41.9140625,42.82421875,42.984375
1749175940410,903.86328125,39.51171875,42.1875,41.62890625,42.82421875,42.984375
1749175955412,907.93359375,39.51171875,42.1875,41.7578125,42.82421875,42.984375
1749175970412,911.73046875,39.51171875,42.1875,41.671875,42.82421875,42.984375
1749175985414,906.29296875,39.51171875,42.3125,41.57421875,42.82421875,42.984375
1749176000416,915.28125,39.51171875,42.3125,41.453125,42.82421875,42.984375
1749176015417,915.44140625,39.51171875,42.3125,41.62109375,42.82421875,42.984375
1749176030419,918.6953125,39.51171875,42.3125,41.6328125,42.82421875,42.984375
1749176045421,922.3359375,39.51171875,42.3125,41.80078125,42.82421875,42.984375
1749176060423,922.05078125,39.51171875,42.3125,41.59375,42.82421875,42.984375
1749176075427,927.79296875,39.51171875,42.3125,41.765625,42.94921875,42.984375
1749176090428,943.08984375,39.51171875,42.3125,41.6796875,42.94921875,42.984375
1749176105429,959.48046875,39.51171875,42.3125,41.61328125,42.94921875,42.984375
1749176120432,963.52734375,39.51171875,42.3125,41.6875,43.07421875,42.984375
1749176135432,967.44140625,39.51171875,42.3125,41.58984375,43.07421875,42.984375
1749176150434,967.9609375,39.51171875,42.3125,41.5546875,43.07421875,42.984375
1749176165438,972.32421875,39.51171875,42.3125,41.61328125,43.07421875,42.984375
1749176180439,974.8359375,39.51171875,42.3125,41.6328125,43.07421875,42.984375
1749176195440,976.93359375,39.51171875,42.3125,41.82421875,43.07421875,42.984375
1749176210441,979.75390625,39.51171875,42.3125,41.8203125,43.07421875,42.984375
1749176225442,988.51171875,39.51171875,42.3125,43.78125,43.07421875,42.984375
1749176240444,987.859375,39.51171875,42.3125,44.0078125,43.07421875,42.984375
1749176255446,987.34765625,39.51171875,42.3125,44.21484375,43.07421875,42.984375
1749176270447,984.33203125,39.51171875,42.3125,44.01953125,43.07421875,42.984375
1749176285448,979.078125,39.51171875,42.3125,44.1640625,43.07421875,42.984375
1749176300451,990.2109375,39.51171875,42.3125,43.96875,43.07421875,42.984375
1749176315452,989.9453125,39.51171875,42.5625,44.22265625,43.19921875,43.109375
1749176330454,991.75390625,39.51171875,42.5625,44.21484375,43.19921875,43.109375
1749176345455,991.71484375,39.51171875,42.5625,44.15234375,43.19921875,43.234375
1749176360458,991.55078125,39.51171875,42.5625,44.44921875,43.19921875,43.234375
1749176375460,991.4453125,39.51171875,42.5625,44.26953125,43.19921875,43.234375
