ts,taosd,conn,insert,query,stmt2_bind,stmt2_async_bind
1748830138623,55.57421875,19.73828125,21.4375,23.89453125,22.2265625,22.3203125
1748830153624,740.15234375,31.0859375,22.9375,36.734375,23.7265625,23.8203125
1748830168626,781.66015625,39.28125,25.23828125,36.73046875,26.03515625,26.01953125
1748830183628,785.6640625,39.28125,27.296875,37.015625,28.24609375,28.21875
1748830198632,802.2578125,39.28125,29.421875,36.85546875,30.51171875,30.453125
1748830213634,803.6484375,39.28125,29.421875,38.8203125,30.51171875,30.453125
1748830228635,807.74609375,39.28125,31.47265625,39.21875,32.5546875,32.53125
1748830243636,808.84375,39.28125,33.6015625,38.99609375,34.67578125,34.5859375
1748830258638,809.95703125,39.28125,35.6015625,39.0234375,36.69140625,36.5859375
1748830273639,809.5390625,39.28125,35.6015625,39.03125,36.69140625,36.5859375
1748830288642,808.5390625,39.28125,37.60546875,39.32421875,38.79296875,38.8125
1748830303644,822.30078125,39.28125,39.65625,39.21484375,40.81640625,40.859375
1748830318646,825.671875,39.28125,41.69921875,39.546875,42.9296875,42.87109375
1748830333649,829.3203125,39.28125,41.69921875,39.34765625,42.9296875,42.87109375
1748830348651,831.3828125,39.28125,41.69921875,39.3046875,42.9296875,42.87109375
1748830363653,836.70703125,39.28125,41.69921875,39.3828125,42.9296875,42.87109375
1748830378655,838.5078125,39.28125,41.69921875,39.453125,42.9296875,42.87109375
1748830393656,838.90625,39.28125,41.69921875,39.48828125,42.9296875,42.87109375
1748830408657,842.33984375,39.28125,41.69921875,39.40234375,42.9296875,42.87109375
1748830423658,842.81640625,39.28125,41.69921875,39.5,42.9296875,42.87109375
1748830438660,847.08984375,39.28125,41.69921875,39.4375,42.9296875,42.87109375
1748830453661,847.296875,39.28125,41.69921875,39.3515625,42.9296875,42.87109375
1748830468663,850.359375,39.28125,41.69921875,39.13671875,42.9296875,42.87109375
1748830483664,852.546875,39.40625,41.69921875,39.4921875,42.9296875,42.87109375
1748830498666,851.9609375,39.40625,41.69921875,39.41015625,43.0546875,42.87109375
1748830513667,856.28515625,39.40625,41.69921875,39.41015625,43.0546875,42.87109375
1748830528669,867.953125,39.40625,41.69921875,39.53515625,43.0546875,42.87109375
1748830543670,871.52734375,39.40625,41.69921875,39.26171875,43.0546875,42.87109375
1748830558672,872.890625,39.40625,41.69921875,39.42578125,43.0546875,42.87109375
1748830573673,875.73046875,39.40625,41.69921875,39.6171875,43.0546875,42.87109375
1748830588675,875.90234375,39.40625,41.69921875,39.3984375,43.0546875,42.87109375
1748830603677,886.5859375,39.40625,41.69921875,41.4921875,43.0546875,42.87109375
1748830618679,889.73046875,39.40625,41.69921875,41.75,43.0546875,42.87109375
1748830633681,891.6796875,39.40625,41.69921875,41.48828125,43.1796875,42.87109375
1748830648682,896.296875,39.40625,41.69921875,41.953125,43.1796875,42.87109375
1748830663684,897.87890625,39.40625,41.69921875,41.890625,43.1796875,42.87109375
1748830678685,901.53515625,39.40625,41.69921875,41.76953125,43.1796875,42.87109375
1748830693687,904.59375,39.40625,41.69921875,41.859375,43.1796875,42.87109375
1748830708689,905.375,39.40625,41.69921875,41.91796875,43.1796875,42.87109375
1748830723690,906.25,39.40625,41.82421875,41.9375,43.3046875,42.87109375
1748830738692,903.1640625,39.40625,41.82421875,41.859375,43.3046875,42.87109375
1748830753694,918.37890625,39.40625,41.82421875,42.1171875,43.3046875,42.87109375
1748830768696,920.25390625,39.40625,41.82421875,41.94140625,43.3046875,42.87109375
1748830783697,924.0859375,39.40625,41.82421875,41.984375,43.3046875,42.87109375
1748830798699,925.43359375,39.53125,41.82421875,42.15625,43.3046875,42.87109375
1748830813701,930.94140625,39.53125,41.82421875,42.10546875,43.3046875,42.87109375
1748830828702,933.2734375,39.53125,41.82421875,42.01953125,43.3046875,42.87109375
1748830843705,935.49609375,39.53125,41.82421875,41.92578125,43.3046875,42.87109375
1748830858706,945.125,39.53125,41.82421875,42.140625,43.3046875,42.87109375
1748830873707,958.390625,39.53125,41.82421875,42.11328125,43.3046875,42.87109375
1748830888709,960.22265625,39.53125,41.82421875,42.26953125,43.3046875,42.87109375
1748830903710,960.17578125,39.53125,41.82421875,44.01953125,43.3046875,42.87109375
1748830918712,962.76953125,39.53125,41.82421875,44.11328125,43.3046875,42.87109375
1748830933713,965.609375,39.53125,41.82421875,44.30859375,43.3046875,42.87109375
1748830948714,969.6015625,39.53125,41.82421875,44.265625,43.3046875,42.87109375
1748830963715,969.12890625,39.53125,41.94921875,44.19921875,43.3046875,42.87109375
1748830978716,984.61328125,39.53125,41.94921875,44.11328125,43.3046875,42.87109375
1748830993718,986.19921875,39.53125,41.94921875,44.2265625,43.3046875,42.87109375
1748831008722,989.69921875,39.53125,41.94921875,44.12890625,43.3046875,42.87109375
1748831023723,991.43359375,39.53125,41.94921875,44.25390625,43.3046875,42.87109375
1748831038725,999.70703125,39.53125,42.07421875,44.16015625,43.4296875,42.99609375
1748831053726,999.078125,39.53125,42.07421875,44.30078125,43.4296875,42.99609375
1748831068728,998.453125,39.53125,42.07421875,44.49609375,43.4296875,43.12109375
1748831083728,997.80078125,39.53125,42.19921875,44.390625,43.4296875,43.12109375
1748831098731,997.7734375,39.53125,42.19921875,46.36328125,43.4296875,43.12109375
1748831113733,997.4453125,39.53125,42.19921875,46.1328125,43.4296875,43.12109375
1748831128737,996.8828125,39.53125,42.19921875,46.40625,43.4296875,43.12109375
1748831143737,997.421875,39.53125,42.19921875,46.3203125,43.4296875,43.12109375
1748831158738,994.84375,39.53125,42.19921875,46.2421875,43.4296875,43.12109375
1748831173739,991.86328125,39.53125,42.19921875,46.51171875,43.4296875,43.12109375
1748831188740,989.94921875,39.53125,42.19921875,46.33203125,43.4296875,43.12109375
1748831203742,1007.1015625,39.53125,42.19921875,46.54296875,43.4296875,43.12109375
1748831218743,1019.55859375,39.53125,42.19921875,46.3984375,43.4296875,43.12109375
1748831233744,1040.9375,39.53125,42.19921875,46.44140625,43.4296875,43.12109375
1748831248745,1055.75,39.53125,42.19921875,46.30859375,43.4296875,43.12109375
1748831263747,1059.859375,39.53125,42.19921875,46.48046875,43.5546875,43.12109375
1748831278748,1059.65234375,39.53125,43.32421875,46.6015625,43.5546875,43.12109375
1748831293749,1058.42578125,39.53125,45.32421875,47.52734375,43.5546875,43.12109375
1748831308751,1057.2890625,39.53125,45.32421875,49.36328125,43.5546875,43.12109375
1748831323752,1055.8125,41.03125,45.32421875,49.76171875,43.5546875,43.12109375
1748831338754,1054.0625,43.03125,45.32421875,49.72265625,43.5546875,43.99609375
1748831353755,1052.45703125,43.03125,45.32421875,49.83203125,43.5546875,45.99609375
1748831368757,1051.609375,43.03125,45.32421875,49.609375,46.8046875,45.99609375
1748831383758,1050.453125,43.03125,45.32421875,49.5859375,46.8046875,45.99609375
1748831398759,1049.30859375,43.03125,45.32421875,49.609375,46.8046875,46.12109375
1748831413760,1059.66015625,43.03125,45.32421875,49.65234375,46.8046875,46.12109375
1748831428761,1058.91015625,43.03125,45.32421875,49.73046875,46.8046875,46.12109375
1748831443762,1057.79296875,43.03125,45.32421875,49.53515625,46.8046875,46.12109375
1748831458763,1056.1484375,43.03125,45.32421875,49.4296875,46.8046875,46.12109375
1748831473764,1056.80859375,43.03125,45.32421875,49.453125,46.8046875,46.12109375
1748831488765,1064.71875,43.03125,45.32421875,51.37109375,46.8046875,46.12109375
1748831503767,1063.80078125,43.03125,45.32421875,51.8984375,46.8046875,46.12109375
1748831518769,1063.6328125,43.03125,45.32421875,51.828125,46.8046875,46.12109375
1748831533770,1062.9765625,43.03125,45.32421875,51.5234375,46.8046875,46.12109375
