ts,taosd,conn,insert,query,stmt2_bind,stmt2_async_bind,stmt2_query
1772419703535,59.46484375,24.96875,28.17578125,29.5,28.43359375,27.75390625,26.76171875
1772419718537,606.5234375,31.8984375,29.44921875,43.328125,29.59375,29.78125,32.4453125
1772419733541,775.51953125,40.4375,29.69140625,43.43359375,29.78125,30.015625,34.98828125
1772419748543,777.75,44.71875,30.0703125,43.5390625,30.09765625,30.29296875,37.58984375
1772419763547,782.51953125,44.71875,30.15625,43.6484375,30.27734375,30.45703125,41.74609375
1772419778550,784.2265625,44.71875,30.234375,43.70703125,30.41015625,30.59375,43.8671875
1772419793554,788.48828125,44.71875,30.265625,45.67578125,30.5546875,30.73046875,47.97265625
1772419808556,791.21875,44.72265625,30.28515625,45.7578125,32.60546875,32.77734375,50.0546875
1772419823560,793.1328125,44.734375,30.31640625,45.90234375,32.640625,32.8125,50.13671875
1772419838561,795.1953125,44.73828125,30.3515625,45.95703125,32.6953125,32.86328125,50.23828125
1772419853563,796.5078125,44.75,30.375,45.91015625,32.734375,32.8828125,50.31640625
1772419868566,798.3125,44.76171875,30.42578125,45.8671875,32.8046875,32.92578125,50.390625
1772419883568,799.56640625,44.765625,30.4453125,45.9375,32.828125,32.953125,50.47265625
1772419898570,800.75390625,44.77734375,30.4609375,46.03515625,32.86328125,32.96484375,50.50390625
1772419913573,803.98046875,44.78125,30.484375,46.15625,34.88671875,34.99609375,50.55078125
1772419928574,805.87109375,45.1015625,30.515625,46.37109375,34.93359375,35.02734375,50.56640625
1772419943576,806.63671875,45.1015625,30.52734375,46.2109375,34.94921875,35.04296875,50.578125
1772419958579,808.1796875,45.1015625,30.54296875,46.3046875,34.97265625,35.0625,50.61328125
1772419973581,816.26953125,45.11328125,30.55859375,46.234375,34.9921875,35.0859375,50.64453125
1772419988585,818.34765625,45.11328125,30.57421875,46.2578125,35.0,35.109375,50.66796875
1772420003589,820.0625,45.1171875,30.60546875,46.21875,35.015625,35.125,50.68359375
1772420018591,821.99609375,45.1171875,30.61328125,46.39453125,37.02734375,37.140625,50.7109375
1772420033592,824.171875,45.1171875,30.62109375,46.32421875,37.0859375,37.15625,50.73828125
1772420048593,826.12109375,45.1171875,30.63671875,46.3125,37.09375,37.171875,50.75390625
1772420063595,827.75,45.1171875,30.64453125,46.3359375,37.09765625,37.1796875,50.765625
1772420078598,831.3203125,45.12109375,30.6640625,46.2578125,37.125,37.18359375,50.78125
1772420093600,832.85546875,45.125,30.67578125,46.2734375,37.15234375,37.20703125,50.8046875
1772420108602,834.1484375,45.1328125,30.6875,46.46875,37.1640625,39.21875,50.8125
1772420123604,836.2109375,45.13671875,30.6953125,46.484375,39.17578125,39.22265625,50.82421875
1772420138607,837.35546875,45.140625,30.70703125,46.5390625,39.2109375,39.234375,50.83203125
1772420153611,839.04296875,45.14453125,30.71875,46.47265625,39.21484375,39.2421875,50.83203125
1772420168613,843.59765625,45.14453125,30.7265625,46.44921875,39.23046875,39.25,50.84375
1772420183617,844.796875,45.1484375,30.734375,46.60546875,39.2890625,39.2578125,50.84765625
1772420198619,846.9140625,45.15234375,30.734375,46.5234375,39.3046875,39.27734375,50.8515625
1772420213621,849.09375,45.15234375,30.7421875,46.5,39.3125,39.28125,50.8515625
1772420228622,851.640625,45.15625,30.75,46.41015625,41.3125,41.2890625,50.859375
1772420243625,854.2734375,45.15625,30.75,46.3125,41.32421875,41.30078125,50.8671875
1772420258626,855.94921875,45.16015625,30.7578125,46.52734375,41.3359375,41.3046875,50.87890625
1772420273630,857.9765625,45.16796875,30.765625,46.375,41.33984375,41.30859375,50.8828125
1772420288632,861.33984375,45.16796875,30.765625,46.3125,41.3515625,41.31640625,50.90234375
1772420303633,863.078125,45.16796875,30.76953125,46.43359375,41.3515625,41.31640625,50.91015625
1772420318635,865.05078125,45.16796875,30.76953125,46.4140625,41.35546875,41.3203125,50.91796875
1772420333639,864.72265625,45.16796875,30.78125,46.35546875,43.3671875,43.328125,50.921875
1772420348642,874.39453125,45.16796875,30.78515625,48.63671875,43.3671875,43.33203125,50.92578125
1772420363644,875.5859375,45.16796875,30.7890625,48.72265625,43.3671875,43.33984375,50.9296875
1772420378646,876.58203125,45.16796875,30.7890625,48.53515625,43.37109375,43.34375,50.9375
1772420393648,878.4375,45.16796875,30.7890625,48.70703125,43.37109375,43.34765625,50.9375
1772420408652,881.90625,45.16796875,30.79296875,48.65625,43.375,43.35546875,50.94140625
1772420423654,883.1171875,45.16796875,30.796875,48.62109375,43.39453125,45.359375,50.953125
1772420438655,885.0390625,45.16796875,30.80078125,48.66015625,45.3984375,45.359375,50.9609375
1772420453657,894.62109375,45.16796875,30.80078125,48.6484375,45.3984375,45.36328125,50.96484375
1772420468660,909.07421875,45.16796875,30.8046875,48.89453125,45.40625,45.37109375,50.96484375
1772420483661,927.74609375,45.171875,30.8125,48.85546875,45.41015625,45.375,50.97265625
1772420498663,928.15234375,45.1796875,30.8125,48.83203125,45.41796875,45.3828125,50.97265625
1772420513664,929.44921875,45.1796875,30.8125,48.75390625,45.41796875,45.3828125,50.97265625
1772420528665,930.87109375,45.1796875,30.81640625,48.78125,45.421875,47.38671875,50.9765625
1772420543668,939.25,45.19140625,30.81640625,50.7890625,47.4296875,47.390625,50.98046875
1772420558669,941.11328125,45.19140625,30.8203125,50.77734375,47.4296875,47.3984375,50.984375
1772420573674,943.0234375,45.19921875,30.82421875,50.78515625,47.44140625,47.3984375,50.984375
1772420588676,944.5390625,45.203125,30.828125,50.72265625,47.4609375,47.40234375,50.984375
1772420603678,948.4609375,45.20703125,30.828125,50.72265625,47.46484375,47.40234375,50.984375
1772420618680,949.76953125,45.234375,30.85546875,50.921875,47.48828125,47.4296875,51.01171875
1772420633681,951.25390625,45.234375,30.85546875,50.9765625,49.4921875,49.43359375,51.01171875
1772420648684,955.33984375,45.234375,30.85546875,51.046875,49.49609375,49.4375,51.015625
1772420663688,956.88671875,45.234375,30.859375,50.890625,49.5390625,49.44140625,51.015625
1772420678691,959.171875,45.234375,30.86328125,50.9140625,49.54296875,49.4453125,51.015625
1772420693692,960.55859375,45.23828125,30.86328125,50.953125,49.55078125,49.44921875,51.0234375
1772420708695,962.0078125,45.2421875,30.8671875,51.125,49.5546875,49.44921875,51.0234375
1772420723698,963.30078125,45.2421875,30.87109375,51.03125,49.5546875,49.453125,51.02734375
1772420738699,968.02734375,45.2421875,30.87109375,51.0546875,49.5625,49.453125,51.03515625
1772420753702,969.18359375,45.24609375,30.875,51.34375,49.56640625,49.45703125,51.046875
1772420768704,975.3515625,45.24609375,30.87890625,51.015625,49.56640625,49.45703125,51.046875
1772420783706,977.0546875,45.25,30.87890625,51.0703125,49.56640625,49.4609375,51.046875
1772420798708,978.1796875,45.25,30.8828125,51.07421875,49.5703125,49.46484375,51.046875
