ts,taosd,conn,insert,query,stmt2_bind
1748244278056,40.984375,19.87109375,21.984375,24.59375,20.10546875
1748244293057,429.37890625,34.90625,25.52734375,37.43359375,41.34375
1748244308059,433.0234375,39.16015625,27.69140625,37.515625,41.34375
1748244323060,436.796875,39.16015625,29.8515625,37.61328125,41.84375
1748244338061,440.9296875,39.16015625,31.85546875,37.734375,41.84375
1748244353062,460.25390625,39.16015625,33.8828125,37.7109375,41.84375
1748244368063,465.7578125,39.16015625,37.8984375,37.7421875,41.84375
1748244383064,469.65625,39.16015625,39.92578125,37.9375,41.84375
1748244398066,472.9609375,39.16015625,41.96484375,37.890625,41.84375
1748244413068,475.03125,39.16015625,41.96484375,39.99609375,41.96875
1748244428069,480.359375,39.16015625,41.96484375,39.94140625,42.09375
1748244443070,482.3359375,39.16015625,41.96484375,39.859375,42.09375
1748244458072,484.0078125,39.16015625,41.96484375,39.91796875,42.09375
1748244473073,489.49609375,39.16015625,41.96484375,39.9140625,42.21875
1748244488074,494.05859375,39.16015625,41.96484375,40.02734375,42.21875
1748244503076,507.10546875,39.16015625,41.96484375,40.109375,42.21875
1748244518077,512.98046875,39.16015625,41.96484375,40.109375,42.34375
1748244533078,518.27734375,39.16015625,42.08984375,40.015625,42.34375
1748244548079,522.3515625,39.16015625,42.08984375,40.140625,42.34375
1748244563081,524.125,39.16015625,42.08984375,40.10546875,42.34375
1748244578082,534.7421875,39.16015625,42.08984375,40.12109375,42.34375
1748244593083,538.59375,39.16015625,42.08984375,40.078125,42.34375
1748244608084,541.9375,39.16015625,42.08984375,40.09375,42.34375
1748244623085,547.65625,39.16015625,42.08984375,40.109375,42.34375
1748244638087,552.7109375,39.16015625,42.08984375,42.09765625,42.34375
1748244653088,556.40234375,39.16015625,42.08984375,42.19921875,42.34375
1748244668088,559.94140625,39.16015625,42.08984375,42.16796875,42.34375
1748244683090,568.3984375,39.16015625,42.08984375,42.20703125,42.34375
1748244698091,583.71875,39.16015625,42.08984375,42.30078125,42.34375
1748244713092,586.328125,39.16015625,42.08984375,42.24609375,42.34375
1748244728093,587.94921875,39.16015625,42.08984375,42.16796875,42.34375
1748244743093,592.44921875,39.16015625,42.08984375,42.25390625,42.34375
1748244758095,598.68359375,39.16015625,42.08984375,42.1171875,42.46875
1748244773096,611.70703125,39.16015625,42.08984375,42.140625,42.46875
1748244788098,615.62109375,39.16015625,42.08984375,42.23828125,42.46875
1748244803098,623.65625,39.41015625,42.08984375,42.58984375,42.46875
1748244818099,626.83203125,39.41015625,42.08984375,42.1796875,42.59375
1748244833101,630.3984375,39.41015625,42.08984375,42.21484375,42.59375
1748244848101,633.61328125,39.41015625,42.08984375,42.37890625,42.59375
1748244863102,641.12890625,39.41015625,42.08984375,42.49609375,42.59375
1748244878103,640.3125,39.41015625,42.08984375,42.4921875,42.59375
1748244893105,640.0234375,39.41015625,42.08984375,42.8046875,42.59375
1748244908105,639.5234375,39.41015625,42.08984375,44.63671875,42.59375
1748244923107,639.171875,39.41015625,42.08984375,44.46484375,42.59375
1748244938108,638.9296875,39.41015625,42.08984375,44.90625,42.59375
1748244953109,636.73828125,39.41015625,42.08984375,44.51171875,42.59375
1748244968111,636.44140625,39.41015625,42.08984375,44.59765625,42.59375
1748244983112,635.16015625,39.41015625,42.08984375,44.6640625,42.59375
1748244998113,632.60546875,39.41015625,42.08984375,44.53125,42.59375
1748245013114,631.62109375,39.41015625,42.08984375,44.765625,42.59375
1748245028115,651.3828125,39.41015625,42.08984375,44.69140625,42.59375
1748245043116,659.3671875,39.41015625,42.08984375,44.609375,42.59375
1748245058116,668.55078125,39.41015625,42.08984375,44.796875,42.59375
1748245073117,668.6953125,39.41015625,42.08984375,44.5859375,43.46875
1748245088118,668.04296875,39.41015625,42.08984375,44.67578125,45.46875
1748245103119,667.21484375,39.41015625,45.58984375,44.74609375,45.46875
1748245118120,666.7421875,39.41015625,45.58984375,44.84765625,45.46875
1748245133121,665.5234375,39.41015625,45.58984375,46.77734375,45.46875
1748245148123,672.1328125,41.41015625,45.58984375,46.80078125,45.46875
1748245163124,670.81640625,41.41015625,45.58984375,46.90234375,45.46875
1748245178125,670.38671875,41.53515625,45.58984375,49.09765625,45.46875
1748245193127,669.78515625,41.53515625,45.58984375,48.96484375,45.46875
1748245208128,669.62109375,41.53515625,45.71484375,48.75390625,45.46875
1748245223128,667.69140625,41.53515625,45.71484375,48.87109375,45.46875
1748245238129,666.12890625,41.53515625,45.71484375,48.71484375,45.46875
1748245253130,664.1875,41.53515625,45.71484375,48.8203125,45.46875
1748245268131,661.79296875,41.53515625,45.71484375,48.87890625,45.46875
1748245283132,660.36328125,41.53515625,45.71484375,48.9765625,45.46875
1748245298133,669.734375,41.53515625,45.71484375,49.1328125,45.46875
1748245313134,669.6484375,41.53515625,45.71484375,48.94140625,45.46875
1748245328135,669.4921875,41.53515625,45.71484375,48.84375,45.46875
1748245343137,669.34765625,41.53515625,45.71484375,48.88671875,45.46875
1748245358138,669.33203125,41.53515625,45.71484375,48.93359375,45.46875
1748245373139,667.9453125,41.53515625,45.71484375,48.734375,45.46875
1748245388140,666.70703125,41.53515625,45.71484375,48.859375,45.46875
1748245403141,666.2578125,41.53515625,45.71484375,48.8984375,45.46875
1748245418142,665.23828125,41.53515625,45.71484375,48.8125,45.46875
1748245433143,672.30859375,41.53515625,45.71484375,49.015625,45.46875
1748245448144,670.92578125,41.53515625,45.71484375,51.0234375,45.46875
1748245463145,670.63671875,41.53515625,45.71484375,50.97265625,45.46875
1748245478146,670.3203125,41.53515625,45.71484375,50.7109375,45.46875
1748245493147,668.87890625,41.53515625,45.71484375,51.00390625,45.46875
1748245508148,666.9765625,41.53515625,45.71484375,51.265625,45.46875
1748245523149,664.86328125,41.53515625,45.71484375,51.109375,45.46875
1748245538150,661.1328125,41.66015625,45.71484375,51.15234375,45.46875
1748245553151,670.41796875,41.66015625,45.71484375,50.9453125,45.46875
1748245568152,670.4765625,41.66015625,45.71484375,50.9453125,45.46875
1748245583154,670.55859375,41.66015625,45.71484375,51.2109375,45.46875
1748245598154,669.7734375,41.66015625,45.83984375,51.0234375,45.59375
1748245613155,670.08984375,41.78515625,45.83984375,51.26171875,45.59375
1748245628156,669.55078125,41.78515625,45.83984375,51.078125,45.59375
1748245643157,668.4296875,41.78515625,45.83984375,51.07421875,45.59375
1748245658159,668.30859375,41.78515625,45.83984375,51.3828125,45.59375
1748245673160,666.5390625,41.78515625,45.83984375,51.625,45.59375
1748245688160,666.03515625,41.78515625,45.83984375,51.40234375,45.59375
1748245703162,664.48828125,41.78515625,45.83984375,51.33984375,45.59375
1748245718163,672.65234375,41.78515625,45.83984375,51.18359375,45.59375
1748245733164,671.359375,41.78515625,45.83984375,53.28515625,45.59375
1748245748165,671.04296875,41.78515625,45.83984375,53.171875,45.59375
