ts,taosd,conn,insert,query,stmt2_bind,stmt2_async_bind,stmt2_query
1787985792593,56.87109375,25.02734375,26.96875,29.6640625,27.8828125,27.3203125,26.84375
1787985807594,565.65625,32.2109375,30.26953125,44.24609375,30.25,30.5,31.89453125
1787985822598,776.828125,40.42578125,30.5234375,44.41796875,30.515625,30.75390625,36.5234375
1787985837601,782.49609375,44.72265625,30.953125,44.6015625,30.85546875,30.94921875,39.0234375
1787985852602,785.80859375,44.73046875,30.98828125,44.5234375,32.98046875,33.09765625,41.26171875
1787985867603,807.23046875,44.7421875,31.015625,44.62109375,33.13671875,33.234375,43.37109375
1787985882604,821.21875,44.7421875,31.0390625,46.81640625,33.265625,33.37109375,45.453125
1787985897606,823.6171875,45.00390625,31.046875,46.74609375,33.40625,33.44921875,47.515625
1787985912608,825.96875,45.01171875,31.06640625,46.74609375,35.43359375,35.46875,51.58203125
1787985927610,827.5234375,45.015625,31.08984375,46.890625,35.46875,35.4921875,51.65234375
1787985942612,829.3828125,45.0234375,31.1328125,46.95703125,35.49609375,35.54296875,51.72265625
1787985957615,831.125,45.0234375,31.15234375,46.734375,37.515625,37.5546875,51.8203125
1787985972618,832.4453125,45.0234375,31.171875,46.93359375,37.54296875,37.578125,51.921875
1787985987619,834.2734375,45.0234375,31.1875,46.84765625,37.55859375,37.59765625,52.0
1787986002621,833.390625,45.02734375,31.2265625,46.8671875,37.56640625,37.609375,52.0625
1787986017622,840.48046875,45.02734375,31.23828125,46.859375,39.5859375,39.62109375,52.10546875
1787986032625,842.0859375,45.02734375,31.25,46.94921875,39.59375,39.640625,52.125
1787986047626,844.0078125,45.02734375,31.26171875,46.953125,39.61328125,39.65234375,52.15234375
1787986062627,845.85546875,45.02734375,31.26953125,46.98828125,39.625,39.6640625,52.1796875
1787986077629,847.8515625,45.02734375,31.28125,47.16015625,41.625,41.67578125,52.1953125
1787986092630,849.546875,45.03125,31.29296875,47.1796875,41.65234375,41.6796875,52.21875
1787986107633,851.65625,45.03125,31.30078125,47.08984375,41.6640625,41.69140625,52.2265625
1787986122635,853.2890625,45.03125,31.30859375,47.05859375,41.68359375,43.7109375,52.23828125
1787986137637,854.98828125,45.03125,31.3125,47.13671875,43.6953125,43.72265625,52.2578125
1787986152638,855.93359375,45.03125,31.31640625,47.1171875,43.734375,43.73046875,52.265625
1787986167640,860.48828125,45.03125,31.31640625,47.16796875,43.73828125,43.734375,52.26953125
1787986182643,865.046875,45.03515625,31.3203125,47.11328125,45.74609375,45.73828125,52.29296875
1787986197645,866.91796875,45.04296875,31.32421875,47.1953125,45.75390625,45.75,52.30859375
1787986212647,868.921875,45.04296875,31.33984375,47.28515625,45.765625,45.7578125,52.3203125
1787986227648,872.15234375,45.04296875,31.34375,47.1953125,45.76953125,47.76171875,52.3203125
1787986242650,874.58203125,45.046875,31.34765625,47.28515625,47.78125,47.765625,52.3359375
1787986257651,875.69921875,45.05078125,31.34765625,47.35546875,47.7890625,47.76953125,52.3515625
1787986272652,877.375,45.05078125,31.3515625,47.2734375,47.79296875,47.78515625,52.37109375
1787986287655,879.140625,45.05078125,31.3515625,47.34375,49.81640625,49.79296875,52.37890625
1787986302656,880.78125,45.05078125,31.3515625,47.37109375,49.84375,49.79296875,52.3828125
1787986317657,884.13671875,45.05078125,31.3515625,47.37890625,49.84375,49.796875,52.38671875
1787986332659,886.4375,45.05078125,31.3515625,47.32421875,49.8125,49.8046875,52.4140625
1787986347662,887.4609375,45.0546875,31.3515625,47.4140625,49.81640625,49.8125,52.41796875
1787986362664,892.0625,45.05859375,31.3515625,47.3984375,49.82421875,49.8125,52.4296875
1787986377666,895.92578125,45.05859375,31.3515625,47.4140625,49.8359375,49.8125,52.4375
1787986392667,897.8203125,45.05859375,31.3515625,47.42578125,49.86328125,49.81640625,52.4375
1787986407669,897.6953125,45.05859375,31.35546875,47.5,49.87890625,49.8359375,52.44921875
1787986422670,905.09375,45.0625,31.35546875,49.69921875,49.87890625,49.83984375,52.453125
1787986437671,905.8828125,45.0625,31.35546875,49.77734375,49.890625,49.83984375,52.45703125
1787986452673,907.37109375,45.0625,31.35546875,49.86328125,49.890625,49.84375,52.4609375
1787986467676,909.6875,45.0625,31.35546875,49.8515625,49.91015625,49.84765625,52.4609375
1787986482677,911.84375,45.06640625,31.35546875,49.9140625,49.91015625,49.8515625,52.46875
1787986497679,913.63671875,45.06640625,31.35546875,49.875,49.9140625,49.8515625,52.4765625
1787986512681,914.375,45.06640625,31.35546875,49.859375,49.921875,49.85546875,52.49609375
1787986527682,919.49609375,45.06640625,31.35546875,49.9296875,49.92578125,49.859375,52.5
1787986542684,921.875,45.06640625,31.359375,49.875,49.93359375,49.859375,52.50390625
1787986557687,951.87109375,45.0703125,31.359375,49.94921875,49.9375,49.859375,52.515625
1787986572688,962.4453125,45.07421875,31.36328125,50.08203125,49.94921875,49.86328125,52.53125
1787986587689,963.95703125,45.078125,31.375,49.953125,49.97265625,49.86328125,52.53125
1787986602691,966.4921875,45.078125,31.3828125,49.984375,49.9765625,49.8671875,52.53125
1787986617692,968.125,45.0859375,31.3828125,52.0703125,49.984375,49.8671875,52.53515625
1787986632693,971.78125,45.0859375,31.3828125,51.98046875,50.0,49.8671875,52.55859375
1787986647697,972.92578125,45.0859375,31.3828125,52.046875,50.0,49.8671875,52.57421875
1787986662698,974.45703125,45.0859375,31.3828125,52.02734375,50.0,49.8671875,52.57421875
1787986677700,978.02734375,45.0859375,31.3828125,52.1015625,50.0,49.8671875,52.57421875
1787986692701,978.828125,45.0859375,31.3828125,52.0546875,50.0,49.8671875,52.578125
1787986707702,983.83203125,45.109375,31.40625,52.12109375,50.0703125,49.890625,52.6015625
1787986722704,985.85546875,45.11328125,31.40625,52.07421875,50.0703125,49.890625,52.6015625
1787986737705,990.4375,45.1171875,31.40625,52.28125,50.07421875,49.890625,52.60546875
1787986752706,992.203125,45.12109375,31.40625,52.12109375,50.07421875,49.890625,52.609375
1787986767709,993.640625,45.12109375,31.40625,52.171875,50.078125,49.890625,52.62109375
1787986782710,994.87890625,45.12109375,31.40625,52.18359375,50.08203125,49.890625,52.625
1787986797711,998.97265625,45.12109375,31.40625,52.1640625,50.08203125,49.8984375,52.625
1787986812711,1000.8671875,45.12109375,31.40625,52.1796875,50.08203125,49.8984375,52.625
1787986827713,1002.015625,45.12109375,31.40625,52.16796875,50.08203125,49.90234375,52.62890625
1787986842714,1005.5234375,45.12109375,31.40625,52.26171875,50.0859375,49.90625,52.62890625
1787986857716,1006.8515625,45.1328125,31.40625,52.109375,50.0859375,49.90625,52.62890625
1787986872718,1008.19140625,45.1328125,31.40625,52.2421875,50.0859375,49.90625,52.62890625
1787986887719,1013.765625,45.1328125,31.40625,52.1796875,50.0859375,49.90625,52.62890625
1787986902720,1025.8984375,45.1328125,31.40625,52.18359375,50.0859375,49.90625,52.62890625
1787986917723,1041.64453125,45.1328125,31.40625,52.3125,50.0859375,49.9140625,52.62890625
1787986932725,1072.42578125,45.1328125,31.40625,52.1875,50.0859375,49.9140625,52.6328125
1787986947726,1082.69921875,45.1328125,31.40625,52.2578125,50.08984375,49.9140625,52.6328125
1787986962728,1114.51953125,45.13671875,31.41015625,52.19140625,50.09375,49.91796875,52.63671875
1787986977729,1121.88671875,45.13671875,31.41015625,52.21875,50.09375,49.91796875,52.63671875
1787986992730,1123.6640625,45.13671875,31.41015625,52.2265625,50.09765625,49.91796875,52.63671875
1787987007732,1125.28515625,67.63671875,31.41015625,52.17578125,50.09765625,49.91796875,52.63671875
1787987022733,1125.328125,73.09765625,31.41015625,52.29296875,50.09765625,49.921875,52.63671875
1787987037735,1127.05859375,73.09765625,31.41015625,64.47265625,50.09765625,49.921875,52.640625
1787987052736,1130.765625,73.09765625,31.41015625,78.375,50.09765625,49.9296875,52.640625
1787987067740,1130.4375,73.09765625,31.41015625,84.08203125,50.09765625,49.9296875,52.64453125
1787987082742,1129.9609375,73.09765625,45.2578125,84.21484375,50.09765625,49.9296875,52.64453125
1787987097744,1129.66796875,73.09765625,61.1015625,84.125,50.09765625,49.9296875,52.6484375
1787987112746,1129.359375,73.09765625,61.1015625,84.28515625,50.09765625,49.9296875,54.390625
1787987127748,1128.80859375,73.09765625,61.1015625,84.0703125,50.09765625,49.9296875,79.25390625
1787987142750,1128.5078125,73.1015625,61.1015625,84.0703125,50.09765625,49.9296875,81.25390625
1787987157751,1127.609375,73.10546875,61.10546875,84.15625,67.40234375,49.9296875,81.2578125
1787987172752,1127.94140625,73.109375,61.10546875,84.25390625,77.7109375,49.9296875,81.2578125
1787987187754,1127.765625,73.109375,61.10546875,84.18359375,79.70703125,49.9296875,81.2578125
1787987202755,1126.859375,73.11328125,61.10546875,84.1796875,79.70703125,67.25,81.2578125
1787987217757,1129.578125,73.11328125,61.10546875,84.125,79.70703125,76.578125,81.265625
1787987232759,1129.265625,73.1171875,61.10546875,84.0859375,79.70703125,78.57421875,81.27734375
1787987247761,1128.515625,73.1171875,61.10546875,84.046875,79.70703125,78.57421875,81.27734375
1787987262762,1128.4375,73.1171875,61.10546875,84.22265625,79.70703125,78.57421875,81.27734375
1787987277765,1128.140625,73.1171875,61.10546875,84.16015625,79.70703125,78.57421875,81.27734375
