ts,taosd,conn,insert,query,stmt2_bind,stmt2_async_bind
1748436288807,55.7109375,19.7109375,22.53515625,23.4609375,21.3828125,21.125
1748436303808,709.63671875,30.9375,23.78515625,37.40234375,37.6171875,37.91015625
1748436318809,781.03125,39.26171875,26.109375,37.5625,41.7890625,41.98828125
1748436333810,782.59765625,39.26171875,28.1640625,37.4765625,42.0390625,41.98828125
1748436348812,786.15625,39.26171875,28.1640625,37.61328125,42.0390625,42.23828125
1748436363814,787.23046875,39.26171875,30.41015625,39.875,42.2890625,42.36328125
1748436378815,809.390625,39.26171875,32.4140625,39.94921875,42.2890625,42.48828125
1748436393816,811.22265625,39.38671875,34.43359375,39.76953125,42.2890625,42.48828125
1748436408818,815.2265625,39.38671875,36.4375,40.14453125,42.2890625,42.48828125
1748436423819,816.92578125,39.38671875,36.4375,39.9453125,42.2890625,42.48828125
1748436438820,821.078125,39.38671875,38.4765625,40.1875,42.4140625,42.48828125
1748436453822,822.87890625,39.38671875,40.5859375,39.96875,42.4140625,42.61328125
1748436468824,826.53515625,39.38671875,42.58203125,40.046875,42.4140625,42.61328125
1748436483826,829.8046875,39.38671875,42.58203125,39.96875,42.5390625,42.61328125
1748436498827,831.6171875,39.38671875,42.58203125,40.05859375,42.5390625,42.61328125
1748436513829,832.859375,39.38671875,42.58203125,39.9296875,42.5390625,42.61328125
1748436528830,835.69921875,39.38671875,42.70703125,39.84765625,42.6640625,42.61328125
1748436543833,837.47265625,39.38671875,42.70703125,40.0859375,42.6640625,42.61328125
1748436558835,838.16015625,39.38671875,42.70703125,39.859375,42.6640625,42.73828125
1748436573836,840.69921875,39.38671875,42.70703125,39.9375,42.6640625,42.73828125
1748436588837,852.01953125,39.38671875,42.70703125,40.0234375,42.6640625,42.73828125
1748436603839,855.41796875,39.38671875,42.70703125,40.25,42.6640625,42.73828125
1748436618840,858.0078125,39.38671875,42.70703125,40.24609375,42.6640625,42.73828125
1748436633842,861.08203125,39.38671875,42.70703125,39.921875,42.7890625,42.73828125
1748436648843,863.5390625,39.38671875,42.70703125,39.890625,42.7890625,42.73828125
1748436663845,866.71484375,39.51171875,42.70703125,40.140625,42.7890625,42.73828125
1748436678846,868.16015625,39.51171875,42.70703125,40.13671875,42.7890625,42.73828125
1748436693847,868.8671875,39.51171875,42.70703125,40.0703125,42.7890625,42.73828125
1748436708848,873.99609375,39.51171875,42.70703125,40.05078125,42.7890625,42.73828125
1748436723850,874.66796875,39.51171875,42.70703125,40.17578125,42.7890625,42.73828125
1748436738851,886.88671875,39.51171875,42.70703125,40.53125,42.7890625,42.73828125
1748436753852,890.6953125,39.51171875,42.70703125,42.25,42.7890625,42.73828125
1748436768854,891.5,39.51171875,42.70703125,42.46484375,42.7890625,42.73828125
1748436783855,885.4921875,39.51171875,42.70703125,42.62109375,42.7890625,42.73828125
1748436798857,898.9453125,39.51171875,42.70703125,42.40625,42.7890625,42.86328125
1748436813860,900.94921875,39.51171875,42.70703125,42.53515625,42.7890625,42.86328125
1748436828861,902.9453125,39.51171875,42.70703125,42.6796875,42.7890625,42.86328125
1748436843862,906.9140625,39.51171875,42.70703125,42.6875,42.7890625,42.86328125
1748436858863,908.5625,39.51171875,42.70703125,42.51953125,42.7890625,42.98828125
1748436873864,908.9921875,39.51171875,42.70703125,42.5234375,42.7890625,42.98828125
1748436888865,914.22265625,39.51171875,42.70703125,42.42578125,42.7890625,42.98828125
1748436903867,915.98828125,39.51171875,42.70703125,42.640625,42.7890625,42.98828125
1748436918869,918.65234375,39.51171875,42.70703125,42.5078125,42.7890625,42.98828125
1748436933870,919.16796875,39.51171875,42.70703125,42.8515625,42.7890625,42.98828125
1748436948871,920.74609375,39.51171875,42.70703125,42.59375,42.7890625,42.98828125
1748436963872,922.59765625,39.51171875,42.70703125,42.6953125,42.7890625,43.11328125
1748436978874,923.2890625,39.51171875,42.70703125,42.5078125,42.7890625,43.11328125
1748436993877,924.19140625,39.51171875,42.70703125,42.5625,42.7890625,43.11328125
1748437008877,938.69140625,39.51171875,42.70703125,42.91015625,42.7890625,43.11328125
1748437023879,940.796875,39.51171875,42.70703125,42.55859375,42.7890625,43.11328125
1748437038881,958.6875,39.51171875,42.70703125,44.7265625,42.7890625,43.11328125
1748437053884,963.44140625,39.51171875,42.70703125,44.74609375,42.7890625,43.11328125
1748437068886,964.984375,39.51171875,42.70703125,44.87109375,42.9140625,43.11328125
1748437083887,967.68359375,39.51171875,42.70703125,44.5390625,42.9140625,43.11328125
1748437098890,968.640625,39.51171875,42.70703125,44.73828125,42.9140625,43.11328125
1748437113890,970.06640625,39.51171875,42.70703125,44.73046875,42.9140625,43.11328125
1748437128892,973.4375,39.51171875,42.70703125,44.77734375,42.9140625,43.11328125
1748437143894,973.9296875,39.51171875,42.70703125,44.7734375,42.9140625,43.11328125
1748437158894,978.03125,39.51171875,42.70703125,44.875,42.9140625,43.11328125
1748437173896,978.09765625,39.51171875,42.70703125,44.7109375,42.9140625,43.11328125
1748437188897,980.109375,39.51171875,42.70703125,44.578125,42.9140625,43.11328125
1748437203899,983.8359375,39.51171875,42.70703125,44.62890625,42.9140625,43.11328125
1748437218904,994.0859375,39.51171875,42.70703125,44.93359375,42.9140625,43.23828125
1748437233906,993.71484375,39.51171875,42.70703125,44.8515625,42.9140625,43.23828125
1748437248907,993.484375,39.51171875,42.83203125,45.1171875,42.9140625,43.23828125
1748437263909,992.69921875,39.51171875,42.83203125,47.00390625,42.9140625,43.23828125
1748437278910,994.69140625,39.51171875,42.83203125,47.15234375,42.9140625,43.23828125
1748437293911,994.46875,39.51171875,42.83203125,47.0703125,42.9140625,43.23828125
1748437308914,994.28515625,39.51171875,42.95703125,47.24609375,42.9140625,43.23828125
1748437323916,995.91796875,39.51171875,42.95703125,47.20703125,42.9140625,43.23828125
1748437338917,995.55078125,39.51171875,42.95703125,47.13671875,42.9140625,43.23828125
1748437353920,994.16796875,39.51171875,42.95703125,47.13671875,42.9140625,43.23828125
1748437368921,992.5859375,39.63671875,42.95703125,47.05078125,42.9140625,43.23828125
1748437383922,990.609375,39.63671875,42.95703125,47.14453125,42.9140625,43.23828125
1748437398925,1013.375,39.63671875,42.95703125,47.125,42.9140625,43.23828125
1748437413928,1025.26171875,39.63671875,42.95703125,47.22265625,42.9140625,43.23828125
1748437428930,1059.33984375,39.76171875,42.95703125,47.34765625,42.9140625,43.23828125
1748437443931,1058.97265625,39.76171875,42.95703125,47.0546875,42.9140625,43.23828125
1748437458933,1058.9140625,39.76171875,46.20703125,47.2109375,42.9140625,43.23828125
1748437473934,1050.96484375,39.76171875,46.20703125,47.16015625,42.9140625,43.23828125
1748437488937,1057.80078125,39.76171875,46.20703125,50.73828125,42.9140625,43.23828125
1748437503938,1057.1796875,39.76171875,46.20703125,50.65234375,46.1640625,43.23828125
1748437518940,1056.1328125,41.76171875,46.20703125,50.578125,46.1640625,43.23828125
1748437533943,1055.26171875,41.76171875,46.20703125,50.50390625,46.1640625,44.86328125
1748437548944,1054.9453125,41.76171875,46.20703125,50.75390625,46.1640625,47.11328125
1748437563946,1053.51953125,41.76171875,46.20703125,50.71484375,46.1640625,47.11328125
1748437578947,1051.73046875,41.76171875,46.20703125,50.83203125,46.1640625,47.11328125
1748437593950,1050.16015625,41.76171875,46.20703125,50.83203125,46.2890625,47.11328125
1748437608951,1049.29296875,41.76171875,46.20703125,50.7890625,46.2890625,47.11328125
1748437623952,1048.421875,41.76171875,46.20703125,50.7421875,46.2890625,47.11328125
1748437638954,1057.2890625,41.76171875,46.20703125,50.8359375,46.2890625,47.11328125
1748437653955,1059.8828125,41.76171875,46.20703125,50.65234375,46.2890625,47.11328125
1748437668959,1061.9453125,41.76171875,46.20703125,52.47265625,46.2890625,47.11328125
1748437683960,1061.51171875,41.76171875,46.20703125,52.8515625,46.2890625,47.11328125
1748437698961,1061.15234375,41.76171875,46.20703125,52.80078125,46.2890625,47.11328125
1748437713963,1060.734375,41.76171875,46.20703125,52.84375,46.2890625,47.11328125
1748437728964,1062.14453125,41.76171875,46.20703125,53.05078125,46.2890625,47.11328125
1748437743965,1061.76171875,41.76171875,46.20703125,52.7265625,46.2890625,47.11328125
1748437758966,1061.75,41.76171875,46.20703125,52.88671875,46.2890625,47.11328125
1748437773969,1061.42578125,41.76171875,46.20703125,52.70703125,46.2890625,47.11328125
1748437788970,1059.48046875,41.76171875,46.20703125,52.86328125,46.2890625,47.11328125
1748437803971,1056.40625,41.76171875,46.20703125,53.06640625,46.2890625,47.11328125
1748437818972,1055.3984375,41.76171875,46.20703125,52.86328125,46.2890625,47.11328125
1748437833973,1051.61328125,41.76171875,46.20703125,52.921875,46.2890625,47.11328125
1748437848975,1062.11328125,41.76171875,46.20703125,52.875,46.2890625,47.11328125
1748437863979,1061.94921875,41.76171875,46.20703125,52.9375,46.2890625,47.11328125
1748437878980,1061.9765625,41.76171875,46.20703125,52.890625,46.2890625,47.11328125
1748437893983,1061.734375,41.76171875,46.20703125,52.76171875,46.4140625,47.11328125
1748437908984,1061.5078125,41.76171875,46.20703125,52.66015625,46.4140625,47.11328125
1748437923985,1060.109375,41.76171875,46.20703125,54.6953125,46.4140625,47.11328125
1748437938987,1059.3828125,41.76171875,46.20703125,54.6640625,46.4140625,47.11328125
1748437953988,1058.27734375,41.76171875,46.20703125,54.9140625,46.4140625,47.11328125
1748437968990,1057.6484375,41.76171875,46.20703125,54.6640625,46.4140625,47.11328125
1748437983991,1056.67578125,41.88671875,46.20703125,54.734375,46.4140625,47.11328125
1748437998993,1053.921875,41.88671875,46.20703125,54.96875,46.4140625,47.11328125
1748438013994,1052.56640625,41.88671875,46.20703125,54.8671875,46.4140625,47.11328125
1748438028996,1052.28515625,41.88671875,46.20703125,54.8671875,46.4140625,47.11328125
1748438043998,1061.65234375,41.88671875,46.20703125,54.8671875,46.4140625,47.11328125
1748438058999,1061.12109375,41.88671875,46.20703125,54.90625,46.4140625,47.11328125
1748438074000,1060.23828125,41.88671875,46.20703125,54.90625,46.4140625,47.11328125
1748438089002,1059.5390625,41.88671875,46.20703125,54.87890625,46.4140625,47.11328125
1748438104004,1064.6875,41.88671875,46.20703125,54.91015625,46.5390625,47.11328125
1748438119006,1064.22265625,41.88671875,46.20703125,54.890625,46.5390625,47.11328125
1748438134008,1063.55078125,41.88671875,46.20703125,54.96484375,46.5390625,47.11328125
1748438149009,1063.1484375,41.88671875,46.20703125,54.87890625,46.5390625,47.11328125
1748438164010,1062.7578125,41.88671875,46.20703125,56.80859375,46.5390625,47.11328125
1748438179011,1062.55859375,41.88671875,46.20703125,57.171875,46.5390625,47.11328125
1748438194012,1061.9921875,41.88671875,46.20703125,56.87109375,46.5390625,47.11328125
1748438209013,1059.234375,41.88671875,46.20703125,57.05859375,46.5390625,47.11328125
1748438224014,1058.09765625,41.88671875,46.20703125,57.0,46.5390625,47.11328125
1748438239015,1053.140625,41.88671875,46.20703125,56.91796875,46.5390625,47.11328125
1748438254017,1062.84765625,41.88671875,46.20703125,57.0078125,46.5390625,47.11328125
1748438269019,1062.5546875,41.88671875,46.20703125,56.75390625,46.5390625,47.11328125
1748438284020,1062.359375,41.88671875,46.20703125,57.09375,46.5390625,47.11328125
1748438299022,1061.984375,41.88671875,46.20703125,56.8671875,46.5390625,47.11328125
1748438314023,1061.7578125,41.88671875,46.20703125,57.07421875,46.5390625,47.11328125
1748438329024,1061.85546875,41.88671875,46.20703125,57.0703125,46.5390625,47.11328125
1748438344027,1061.1328125,41.88671875,46.20703125,56.98046875,46.5390625,47.11328125
1748438359029,1059.55859375,41.88671875,46.20703125,56.99609375,46.5390625,47.11328125
1748438374031,1058.9453125,41.88671875,46.20703125,56.94140625,46.5390625,47.11328125
1748438389033,1058.18359375,41.88671875,46.20703125,57.0390625,46.5390625,47.11328125
1748438404035,1056.546875,41.88671875,46.20703125,57.0234375,46.5390625,47.11328125
1748438419036,1055.14453125,41.88671875,46.20703125,57.078125,46.5390625,47.11328125
1748438434038,1052.9453125,41.88671875,46.20703125,57.06640625,46.5390625,47.11328125
1748438449038,1053.11328125,41.88671875,46.20703125,56.90625,46.5390625,47.11328125
1748438464040,1061.85546875,41.88671875,46.20703125,56.87109375,46.5390625,47.11328125
1748438479042,1061.8828125,41.88671875,46.20703125,56.71875,46.5390625,47.11328125
1748438494043,1059.97265625,41.88671875,46.20703125,56.80859375,46.5390625,47.11328125
1748438509045,1059.83203125,41.88671875,46.20703125,56.78125,46.5390625,47.11328125
1748438524046,1059.28125,41.88671875,46.20703125,56.81640625,46.5390625,47.11328125
1748438539049,1058.38671875,41.88671875,46.33203125,56.94140625,46.5390625,47.11328125
1748438554050,1064.96875,41.88671875,46.33203125,59.171875,46.6640625,47.11328125
1748438569052,1063.94140625,41.88671875,46.33203125,59.08984375,46.6640625,47.11328125
1748438584055,1063.50390625,41.88671875,46.33203125,59.22265625,46.6640625,47.11328125
1748438599057,1062.96484375,41.88671875,46.33203125,59.16015625,46.6640625,47.11328125
1748438614059,1062.578125,41.88671875,46.33203125,59.09765625,46.6640625,47.11328125
1748438629060,1061.46484375,41.88671875,46.33203125,59.09765625,46.6640625,47.11328125
1748438644062,1058.09375,41.88671875,46.33203125,59.09765625,46.6640625,47.11328125
1748438659065,1053.58984375,41.88671875,46.33203125,59.1796875,46.6640625,47.11328125
1748438674067,1063.37109375,41.88671875,46.33203125,59.125,46.6640625,47.11328125
1748438689069,1063.109375,41.88671875,46.33203125,59.12109375,46.6640625,47.11328125
1748438704071,1062.953125,41.88671875,46.33203125,59.19140625,46.6640625,47.11328125
1748438719072,1062.96484375,41.88671875,46.33203125,59.12109375,46.6640625,47.11328125
1748438734075,1062.24609375,41.88671875,46.33203125,59.3671875,46.6640625,47.11328125
1748438749076,1062.2890625,41.88671875,46.33203125,59.34765625,46.6640625,47.11328125
1748438764078,1061.75390625,41.88671875,46.33203125,58.9921875,46.6640625,47.11328125
1748438779079,1060.8203125,41.88671875,46.33203125,59.22265625,46.6640625,47.11328125
1748438794081,1058.83203125,41.88671875,46.33203125,59.16015625,46.6640625,47.11328125
1748438809083,1058.0078125,41.88671875,46.33203125,59.203125,46.6640625,47.11328125
1748438824084,1056.11328125,41.88671875,46.33203125,61.22265625,46.6640625,47.11328125
1748438839085,1055.734375,41.88671875,46.33203125,61.30078125,46.6640625,47.11328125
1748438854087,1054.7421875,41.88671875,46.33203125,61.30078125,46.6640625,47.11328125
1748438869089,1053.59765625,41.88671875,46.33203125,61.2890625,46.6640625,47.11328125
1748438884090,1051.953125,41.88671875,46.33203125,61.15625,46.6640625,47.11328125
1748438899091,1062.36328125,41.88671875,46.33203125,61.25,46.6640625,47.11328125
1748438914093,1061.6015625,41.88671875,46.33203125,61.234375,46.6640625,47.11328125
1748438929094,1060.3125,41.88671875,46.33203125,60.94921875,46.6640625,47.11328125
1748438944096,1060.1328125,41.88671875,46.33203125,61.0703125,46.6640625,47.11328125
1748438959097,1059.50390625,41.88671875,46.33203125,61.0390625,46.6640625,47.11328125
1748438974098,1059.05859375,41.88671875,46.33203125,61.24609375,46.6640625,47.11328125
1748438989099,1065.109375,41.88671875,46.33203125,61.3046875,46.6640625,47.11328125
1748439004100,1063.9140625,41.88671875,46.33203125,61.38671875,46.6640625,47.11328125
1748439019102,1063.8828125,41.88671875,46.33203125,61.22265625,46.6640625,47.11328125
1748439034104,1063.375,41.88671875,46.33203125,60.92578125,46.6640625,47.11328125
1748439049106,1061.99609375,41.88671875,46.33203125,61.08984375,46.6640625,47.11328125
1748439064108,1060.06640625,41.88671875,46.33203125,61.40625,46.6640625,47.11328125
1748439079109,1055.0703125,41.88671875,46.33203125,61.30078125,46.6640625,47.11328125
1748439094110,1063.64453125,41.88671875,46.33203125,61.4453125,46.6640625,47.11328125
1748439109112,1063.78125,41.88671875,46.33203125,61.2109375,46.6640625,47.11328125
1748439124114,1063.21484375,41.88671875,46.33203125,61.3359375,46.6640625,47.11328125
1748439139116,1063.0625,41.88671875,46.33203125,61.22265625,46.6640625,47.11328125
1748439154117,1062.75,41.88671875,46.33203125,61.2890625,46.6640625,47.11328125
1748439169119,1062.9609375,41.88671875,46.33203125,61.26953125,46.6640625,47.11328125
1748439184121,1061.87109375,41.88671875,46.33203125,61.20703125,46.6640625,47.11328125
1748439199122,1061.8046875,41.88671875,46.33203125,61.29296875,46.6640625,47.11328125
1748439214124,1059.546875,41.88671875,46.33203125,61.28515625,46.6640625,47.11328125
1748439229126,1059.32421875,41.88671875,46.33203125,61.26171875,46.6640625,47.11328125
1748439244128,1057.22265625,41.88671875,46.33203125,61.3984375,46.6640625,47.11328125
1748439259131,1056.23828125,41.88671875,46.33203125,61.2109375,46.6640625,47.11328125
1748439274132,1054.6328125,41.88671875,46.33203125,61.36328125,46.6640625,47.11328125
1748439289134,1053.79296875,41.88671875,46.33203125,61.34375,46.6640625,47.11328125
1748439304135,1062.49609375,41.88671875,46.33203125,61.38671875,46.6640625,47.11328125
1748439319137,1062.58984375,41.88671875,46.33203125,61.375,46.6640625,47.11328125
1748439334138,1063.95703125,41.88671875,46.33203125,61.40234375,46.6640625,47.11328125
1748439349140,1063.1484375,41.88671875,46.33203125,61.390625,46.6640625,47.11328125
1748439364142,1062.37109375,41.88671875,46.33203125,61.3515625,46.6640625,47.11328125
1748439379144,1061.19921875,41.88671875,46.33203125,61.4765625,46.6640625,47.11328125
1748439394146,1060.44140625,41.88671875,46.33203125,61.46484375,46.6640625,47.23828125
1748439409148,1060.515625,41.88671875,46.33203125,61.44140625,46.6640625,47.23828125
1748439424150,1067.515625,41.88671875,46.33203125,61.296875,46.6640625,47.23828125
1748439439151,1066.08203125,41.88671875,46.33203125,61.43359375,46.6640625,47.23828125
1748439454152,1065.6875,41.88671875,46.33203125,61.48828125,46.6640625,47.23828125
1748439469154,1065.01171875,41.88671875,46.33203125,61.3671875,46.6640625,47.23828125
1748439484156,1062.60546875,41.88671875,46.33203125,61.38671875,46.6640625,47.23828125
1748439499157,1057.51953125,41.88671875,46.33203125,61.44921875,46.6640625,47.23828125
1748439514159,1066.3671875,41.88671875,46.45703125,61.42578125,46.6640625,47.23828125
1748439529160,1066.171875,41.88671875,46.45703125,61.28515625,46.6640625,47.23828125
1748439544162,1065.71875,41.88671875,46.45703125,61.19921875,46.6640625,47.23828125
1748439559166,1065.63671875,41.88671875,46.45703125,61.5078125,46.6640625,47.23828125
1748439574168,1065.46875,41.88671875,46.45703125,61.33984375,46.6640625,47.23828125
1748439589170,1064.7734375,41.88671875,46.45703125,61.5234375,46.6640625,47.23828125
1748439604173,1064.72265625,41.88671875,46.45703125,61.35546875,46.6640625,47.23828125
1748439619175,1063.2578125,41.88671875,46.45703125,61.37109375,46.6640625,47.23828125
1748439634177,1062.71484375,41.88671875,46.45703125,61.44921875,46.6640625,47.23828125
1748439649178,1060.96875,41.88671875,46.45703125,61.33203125,46.6640625,47.23828125
1748439664180,1060.0546875,41.88671875,46.45703125,61.296875,46.6640625,47.23828125
1748439679181,1057.7265625,41.88671875,46.45703125,61.26171875,46.6640625,47.23828125
1748439694183,1056.87890625,41.88671875,46.45703125,61.2265625,46.6640625,47.23828125
1748439709184,1054.51171875,41.88671875,46.45703125,61.328125,46.6640625,47.23828125
1748439724186,1064.6640625,41.88671875,46.45703125,61.55078125,46.6640625,47.23828125
1748439739187,1064.97265625,41.88671875,46.45703125,61.54296875,46.6640625,47.23828125
1748439754188,1064.7265625,41.88671875,46.45703125,61.4453125,46.6640625,47.23828125
1748439769189,1063.40625,41.88671875,46.45703125,61.4296875,46.6640625,47.23828125
1748439784191,1062.76953125,41.88671875,46.45703125,61.38671875,46.6640625,47.23828125
1748439799193,1061.4296875,41.88671875,46.45703125,61.375,46.6640625,47.23828125
1748439814194,1061.61328125,41.88671875,46.45703125,61.32421875,46.6640625,47.23828125
