ts,taosd,conn,insert,query,stmt2_bind,stmt2_async_bind,stmt2_query
1774320289893,58.890625,24.8046875,28.0703125,30.625,27.74609375,27.8125,28.66015625
1774320304894,537.40234375,32.29296875,29.4453125,43.7421875,29.65625,29.9140625,46.390625
1774320319896,776.4609375,40.5234375,29.69140625,44.015625,29.859375,30.0625,69.453125
1774320334897,777.2109375,44.79296875,30.12890625,44.23046875,30.13671875,30.2578125,91.01171875
1774320349899,779.6015625,44.79296875,30.171875,44.421875,30.26171875,30.40625,112.5078125
1774320364900,786.109375,44.79296875,30.20703125,44.34375,30.390625,30.546875,133.1875
1774320379902,790.1328125,44.796875,30.26171875,46.56640625,30.51171875,30.66796875,154.04296875
1774320394904,792.18359375,44.80078125,30.375,46.56640625,30.6328125,30.78125,176.25390625
1774320409906,794.1953125,44.8046875,30.3984375,46.66796875,32.67578125,32.83203125,197.61328125
1774320424908,795.8671875,44.8046875,30.4296875,46.62890625,32.71875,32.8671875,216.64453125
1774320439911,797.60546875,44.8046875,30.453125,46.62890625,32.75,32.8984375,235.734375
1774320454914,799.11328125,44.80859375,30.46875,46.8828125,32.78125,32.921875,255.78125
1774320469916,800.7734375,44.81640625,30.48828125,46.8046875,32.80859375,32.9609375,275.83203125
1774320484920,802.04296875,44.8203125,30.5,46.76953125,32.84765625,32.99609375,295.609375
1774320499921,803.20703125,44.82421875,30.51953125,46.84375,32.875,33.03515625,315.48828125
1774320514924,805.28125,44.82421875,30.54296875,46.76953125,34.8984375,35.0703125,335.4296875
1774320529926,806.71875,44.828125,30.5546875,46.8125,34.921875,35.0859375,355.671875
1774320544928,812.421875,44.83203125,30.57421875,47.015625,34.984375,35.12109375,376.16015625
1774320559930,814.2265625,44.83984375,30.58984375,46.87109375,35.0,35.140625,396.4375
1774320574931,818.15625,44.84375,30.61328125,46.97265625,35.0234375,35.16015625,416.97265625
1774320589932,820.1640625,44.84375,30.62109375,46.99609375,35.0625,35.16796875,437.15234375
1774320604933,822.89453125,44.84765625,30.625,47.01953125,35.07421875,35.203125,457.36328125
1774320619935,823.92578125,44.85546875,30.63671875,46.9375,37.08984375,37.21484375,477.7890625
1774320634936,826.4375,44.859375,30.65234375,46.96484375,37.12109375,37.22265625,497.7265625
1774320649939,827.90625,44.8671875,30.66015625,46.984375,37.125,37.234375,518.03515625
1774320664942,831.84765625,44.87109375,30.671875,47.05859375,37.14453125,37.24609375,538.640625
1774320679944,833.3828125,44.87109375,30.68359375,47.046875,37.15234375,37.26171875,558.97265625
1774320694948,835.08984375,44.87890625,30.703125,47.00390625,37.17578125,37.28125,578.9765625
1774320709949,838.40625,44.87890625,30.7109375,47.1171875,37.21484375,39.296875,599.30859375
1774320724951,839.78125,44.87890625,30.72265625,47.05859375,39.2265625,39.33203125,619.21875
1774320739953,847.1171875,44.87890625,30.734375,47.16015625,39.23046875,39.33984375,639.640625
1774320754955,848.8359375,44.8828125,30.73828125,47.0078125,39.265625,39.3515625,658.703125
1774320769956,850.8046875,44.88671875,30.75,47.08984375,39.2734375,39.37109375,678.796875
1774320784957,852.28515625,44.88671875,30.75390625,47.14453125,39.28125,39.3828125,699.07421875
1774320799960,854.56640625,44.890625,30.7578125,47.10546875,39.30078125,39.390625,719.1171875
1774320814961,856.29296875,44.890625,30.7734375,47.171875,41.3203125,41.40625,739.65234375
1774320829963,859.484375,44.890625,30.7734375,47.05859375,41.3203125,41.40625,759.94921875
1774320844965,861.12109375,44.8984375,30.78125,47.1015625,41.33203125,41.4140625,779.1796875
1774320859967,862.671875,44.90234375,30.78515625,47.16796875,41.34765625,41.421875,799.2578125
1774320874969,865.5546875,44.90234375,30.79296875,47.16796875,41.359375,41.4296875,818.6171875
1774320889971,871.8671875,44.90234375,30.8046875,47.22265625,41.3671875,41.4375,837.94140625
1774320904973,872.2734375,44.90234375,30.81640625,49.25390625,41.375,41.44140625,856.62890625
1774320919975,873.4296875,44.90234375,30.8203125,49.54296875,43.3828125,43.44921875,875.33984375
1774320934978,880.5,44.90234375,30.8203125,49.36328125,43.390625,43.453125,894.828125
1774320949981,882.3515625,44.9140625,30.828125,49.515625,43.390625,43.46484375,914.1796875
1774320964984,883.8125,44.91796875,30.83203125,49.5859375,43.40234375,43.47265625,933.375
1774320979986,885.7890625,44.91796875,30.83984375,49.453125,43.4140625,43.4765625,952.94140625
1774320994987,888.68359375,44.91796875,30.84765625,49.484375,43.421875,43.48046875,971.70703125
1774321009988,890.12109375,44.92578125,30.8515625,49.54296875,43.4765625,43.48046875,991.22265625
1774321024991,891.27734375,44.9296875,30.8515625,49.47265625,43.48046875,45.4921875,1010.55859375
1774321039992,897.98828125,44.9296875,30.859375,49.5234375,45.484375,45.5,1029.70703125
1774321054996,927.7265625,44.9296875,30.8671875,49.5859375,45.48828125,45.5,1049.44921875
1774321069998,933.6796875,44.9375,30.87109375,49.60546875,45.49609375,45.5078125,1068.86328125
1774321085001,935.4375,44.94140625,30.87890625,49.6171875,45.50390625,45.515625,1088.90234375
1774321100002,936.171875,44.94140625,30.88671875,49.65234375,45.5078125,45.51953125,1108.5703125
1774321115005,945.95703125,44.94140625,30.89453125,49.625,45.5390625,45.51953125,1128.48046875
1774321130008,947.96875,44.94140625,30.94140625,51.703125,45.5390625,47.5234375,1148.42578125
1774321145010,950.0625,44.94140625,30.9453125,51.7734375,47.5546875,47.52734375,1168.32421875
1774321160014,952.015625,44.94140625,30.94921875,51.6796875,47.56640625,47.53515625,1188.07421875
1774321175015,955.62890625,44.9453125,30.9609375,51.65234375,47.578125,47.54296875,1207.94921875
1774321190018,957.859375,44.9453125,30.97265625,51.65234375,47.58203125,47.546875,1227.25390625
1774321205019,959.3125,44.97265625,30.99609375,51.86328125,47.6015625,47.5703125,1246.85546875
1774321220022,959.8125,44.9765625,31.00390625,51.65625,47.60546875,47.5703125,1266.2265625
1774321235027,964.25,44.98046875,31.0078125,51.7734375,47.61328125,49.5859375,1285.85546875
1774321250031,965.984375,44.98046875,31.015625,51.69140625,49.62890625,49.5859375,1306.33203125
1774321265034,966.96484375,44.98828125,31.0234375,51.8125,49.6328125,49.58984375,1326.1171875
1774321280037,970.96875,44.98828125,31.0234375,51.75,49.640625,49.58984375,1346.140625
1774321295037,972.08984375,44.9921875,31.0234375,51.7734375,49.64453125,49.59375,1366.21875
1774321310039,977.82421875,44.99609375,31.03515625,51.70703125,49.65625,49.6015625,1385.6640625
