ts,taosd,conn,insert,query,stmt2_bind,stmt2_async_bind
1749002738811,55.96484375,19.40625,22.0546875,24.34375,22.65625,22.25
1749002753812,723.26171875,30.66796875,23.3046875,37.265625,23.53125,23.875
1749002768814,780.44921875,38.9375,25.68359375,37.7421875,25.82421875,26.11328125
1749002783816,788.16796875,38.9375,27.96484375,37.49609375,27.953125,28.17578125
1749002798817,794.87890625,38.9375,27.96484375,37.55078125,30.15625,30.58203125
1749002813819,805.17578125,38.9375,29.9765625,39.95703125,30.28125,30.70703125
1749002828821,808.9765625,38.9375,32.0234375,39.77734375,32.30859375,32.73828125
1749002843823,810.91015625,38.9375,34.07421875,39.9609375,34.4921875,34.76953125
1749002858825,815.203125,38.9375,34.07421875,39.66015625,36.5,34.76953125
1749002873827,816.67578125,38.9375,36.1171875,39.8203125,36.5,36.8046875
1749002888829,818.515625,38.9375,38.1875,39.9375,38.55078125,38.8671875
1749002903830,823.6796875,38.9375,40.21875,40.109375,40.55859375,40.8828125
1749002918833,825.953125,39.0625,42.22265625,40.04296875,40.55859375,40.8828125
1749002933833,826.23828125,39.0625,42.22265625,40.015625,42.60546875,42.89453125
1749002948835,828.46484375,39.0625,42.22265625,40.05078125,42.60546875,42.89453125
1749002963838,832.28515625,39.0625,42.22265625,39.8515625,42.60546875,42.89453125
1749002978839,834.61328125,39.1875,42.22265625,39.93359375,42.60546875,42.89453125
1749002993841,834.15234375,39.1875,42.22265625,40.21875,42.60546875,42.89453125
1749003008845,833.69140625,39.1875,42.22265625,39.9375,42.60546875,42.89453125
1749003023846,848.38671875,39.1875,42.22265625,39.90625,42.60546875,42.89453125
1749003038846,850.0859375,39.1875,42.22265625,40.03125,42.60546875,42.89453125
1749003053848,851.6640625,39.1875,42.22265625,40.15625,42.73046875,42.89453125
1749003068850,856.57421875,39.1875,42.22265625,40.140625,42.73046875,42.89453125
1749003083851,857.1484375,39.1875,42.22265625,40.0703125,42.73046875,42.89453125
1749003098852,860.25,39.1875,42.22265625,40.00390625,42.73046875,42.89453125
1749003113854,862.375,39.1875,42.22265625,40.125,42.73046875,42.89453125
1749003128856,863.90625,39.1875,42.34765625,40.25,42.73046875,42.89453125
1749003143859,865.96875,39.1875,42.34765625,40.03515625,42.73046875,42.89453125
1749003158860,866.81640625,39.1875,42.34765625,40.1328125,42.73046875,42.89453125
1749003173861,870.484375,39.1875,42.34765625,40.109375,42.73046875,42.89453125
