ts,taosd,conn,insert,query,stmt2_bind,stmt2_async_bind,stmt2_query
1782447383134,56.7265625,24.51171875,24.6015625,26.171875,24.41796875,26.1640625,26.15625
1782447398135,527.5546875,31.91015625,29.65625,43.48828125,29.58984375,29.8515625,30.80078125
1782447413136,776.8984375,40.1328125,29.87890625,43.9140625,29.7578125,29.9921875,33.4609375
1782447428137,778.6640625,44.375,30.20703125,44.18359375,30.015625,30.15625,37.9296875
1782447443142,779.6953125,44.375,30.27734375,44.25390625,30.1484375,30.30859375,40.21875
1782447458143,781.4296875,44.37890625,30.30078125,46.265625,30.28515625,30.4375,42.32421875
1782447473144,791.15625,44.57421875,30.328125,46.28515625,30.4609375,30.55859375,44.4140625
1782447488146,810.77734375,44.57421875,30.34375,46.37890625,30.5625,30.671875,46.5078125
1782447503147,817.078125,44.5859375,30.359375,46.37890625,32.60546875,32.6953125,48.60546875
1782447518149,818.921875,44.6015625,30.38671875,46.4140625,32.6328125,32.72265625,50.6953125
1782447533150,820.3515625,44.609375,30.4140625,46.421875,32.671875,32.75,50.76171875
1782447548152,822.40234375,44.609375,30.4296875,46.5234375,32.69140625,32.76171875,50.83203125
1782447563154,824.16015625,44.61328125,30.44921875,46.56640625,32.72265625,32.7890625,50.90625
1782447578156,825.1171875,44.61328125,30.45703125,46.5703125,32.76953125,32.83203125,50.96484375
1782447593157,826.81640625,44.61328125,30.46875,46.54296875,32.78125,32.8515625,51.03515625
1782447608162,829.07421875,44.61328125,30.51171875,46.55078125,34.80078125,34.86328125,51.07421875
1782447623163,829.984375,44.6171875,30.53125,46.5546875,34.84375,34.90234375,51.10546875
1782447638164,832.19140625,44.6171875,30.546875,46.5234375,34.85546875,34.921875,51.14453125
1782447653165,837.39453125,44.6171875,30.5625,46.5859375,34.890625,34.9375,51.15234375
1782447668166,838.90234375,44.6171875,30.57421875,46.58203125,34.90625,34.95703125,51.17578125
1782447683167,840.8828125,44.625,30.58203125,46.5703125,34.92578125,34.96484375,51.19921875
1782447698169,843.01171875,44.62890625,30.61328125,46.60546875,34.94140625,34.9765625,51.203125
1782447713169,845.41015625,44.62890625,30.6171875,46.68359375,36.9765625,36.984375,51.2265625
1782447728172,847.2109375,44.62890625,30.625,46.7578125,37.015625,36.99609375,51.25390625
1782447743173,847.87109375,44.640625,30.63671875,46.796875,37.0234375,37.01171875,51.2734375
1782447758174,849.5,44.64453125,30.64453125,46.7265625,37.03515625,37.06640625,51.29296875
1782447773177,852.7734375,44.6484375,30.6484375,46.7734375,37.0390625,37.0703125,51.296875
1782447788178,855.68359375,44.65625,30.69140625,46.83984375,37.05078125,37.0859375,51.3203125
1782447803181,857.26171875,44.66015625,30.6953125,46.82421875,37.0546875,37.109375,51.32421875
1782447818182,861.7265625,44.6640625,30.703125,46.77734375,37.05859375,37.11328125,51.33984375
1782447833183,863.265625,44.66796875,30.70703125,46.79296875,39.08203125,39.1171875,51.36328125
1782447848185,865.78515625,44.66796875,30.71484375,46.86328125,39.11328125,39.1328125,51.37890625
1782447863186,867.00390625,44.671875,30.71875,46.8359375,39.11328125,39.14453125,51.3984375
1782447878190,868.5546875,44.67578125,30.72265625,46.8203125,39.14453125,39.16015625,51.40625
1782447893192,870.078125,44.67578125,30.7265625,46.89453125,39.1484375,39.1640625,51.40625
1782447908195,871.80859375,44.6796875,30.734375,46.85546875,39.15234375,39.234375,51.41015625
1782447923197,873.4609375,44.6796875,30.73828125,46.84375,39.15625,39.23828125,51.421875
1782447938199,874.9453125,44.6875,30.74609375,46.8203125,41.16015625,41.24609375,51.43359375
1782447953200,877.40234375,44.6875,30.75,46.8515625,41.16015625,41.25390625,51.43359375
1782447968203,879.140625,44.6875,30.7578125,46.8828125,41.16015625,41.2578125,51.44921875
