ts,taosd,conn,insert,query,stmt2_bind,stmt2_async_bind,stmt2_query
1765074022941,55.98828125,24.12890625,26.85546875,28.03125,25.515625,25.90234375,25.890625
1765074037944,541.3359375,31.3984375,28.23046875,41.9375,28.640625,28.77734375,31.2734375
1765074052947,784.48828125,39.55859375,28.35546875,41.80859375,28.640625,28.90234375,33.60546875
1765074067949,786.890625,43.71484375,30.76171875,42.14453125,31.21875,30.9765625,36.1953125
1765074082951,791.94140625,43.71484375,31.01171875,42.23828125,31.21875,31.2265625,38.48828125
1765074097953,794.1484375,43.71484375,33.0625,44.41015625,33.2734375,33.28125,40.65625
1765074112956,795.859375,43.96484375,35.06640625,44.4296875,33.3984375,33.40625,44.8203125
1765074127958,797.1328125,43.96484375,35.06640625,44.4375,35.765625,35.73046875,46.84375
1765074142963,798.8046875,43.96484375,37.08203125,44.33203125,35.765625,35.73046875,48.90234375
1765074157965,800.27734375,43.96484375,37.08203125,44.5078125,37.79296875,37.8203125,48.90234375
1765074172968,799.578125,43.96484375,39.14453125,44.3515625,37.79296875,37.8203125,48.90234375
1765074187970,806.5,43.96484375,39.26953125,44.62109375,39.80859375,39.87109375,49.02734375
1765074202972,807.58203125,43.96484375,41.27734375,44.48828125,39.80859375,39.87109375,49.15234375
1765074217973,810.31640625,43.96484375,41.27734375,44.65625,41.82421875,39.87109375,49.15234375
1765074232976,811.70703125,43.96484375,43.28125,44.671875,41.82421875,41.91796875,49.27734375
1765074247980,814.33984375,43.96484375,43.28125,44.6484375,43.921875,41.91796875,49.27734375
1765074262981,814.85546875,43.96484375,45.41796875,44.671875,43.921875,43.9296875,49.40234375
1765074277983,816.921875,43.96484375,45.41796875,44.69921875,43.921875,43.9296875,49.40234375
1765074292985,819.01953125,43.96484375,47.4375,44.86328125,46.01171875,45.984375,49.40234375
1765074307987,822.1171875,43.96484375,47.4375,44.85546875,46.01171875,45.984375,49.40234375
1765074322990,821.51171875,43.96484375,47.4375,44.9140625,48.02734375,48.078125,49.40234375
1765074337992,822.8671875,43.96484375,47.4375,44.703125,48.15234375,48.078125,49.52734375
1765074352994,829.7265625,44.08984375,47.4375,44.8984375,48.15234375,48.078125,49.52734375
1765074367995,831.78515625,44.08984375,47.4375,44.8984375,48.15234375,48.078125,49.52734375
1765074382996,833.453125,44.08984375,47.4375,45.08984375,48.15234375,48.078125,49.52734375
1765074397997,834.4296875,44.08984375,47.4375,45.20703125,48.15234375,48.078125,49.65234375
1765074413000,837.68359375,44.08984375,47.4375,45.2734375,48.15234375,48.078125,49.65234375
1765074428003,840.8515625,44.08984375,47.4375,45.109375,48.15234375,48.078125,49.65234375
1765074443008,842.33203125,44.08984375,47.4375,44.98046875,48.15234375,48.078125,49.65234375
1765074458010,843.95703125,44.08984375,47.4375,45.1484375,48.15234375,48.078125,49.65234375
1765074473012,845.66796875,44.08984375,47.4375,45.0546875,48.15234375,48.078125,49.65234375
1765074488014,846.3515625,44.08984375,47.4375,45.3828125,48.15234375,48.078125,49.65234375
1765074503016,849.0390625,44.08984375,47.4375,45.03125,48.15234375,48.078125,49.65234375
