ts,taosd,conn,insert,query,stmt2_bind,stmt2_async_bind
1748434708169,55.9921875,19.94921875,22.21484375,23.5546875,22.19140625,22.15625
1748434723170,672.43359375,30.78515625,23.46484375,37.63671875,37.57421875,38.078125
1748434738173,781.046875,39.4296875,25.8515625,37.7734375,41.7109375,42.109375
1748434753174,784.84375,39.4296875,27.94140625,37.84375,41.8359375,42.109375
1748434768176,795.43359375,39.4296875,30.0546875,37.5078125,41.9609375,42.359375
1748434783177,797.34375,39.5546875,30.0546875,39.60546875,42.2109375,42.609375
1748434798179,808.265625,39.5546875,32.05859375,39.75,42.3359375,42.609375
1748434813181,809.8671875,39.5546875,34.13671875,39.89453125,42.3359375,42.609375
1748434828183,813.76953125,39.5546875,36.15234375,40.09765625,42.3359375,42.609375
1748434843184,815.421875,39.6796875,36.15234375,40.02734375,42.4609375,42.609375
1748434858185,819.3984375,39.6796875,38.1640625,39.67578125,42.4609375,42.609375
1748434873186,820.9921875,39.6796875,40.33984375,39.87890625,42.4609375,42.734375
1748434888187,824.8046875,39.6796875,42.3515625,39.76953125,42.4609375,42.734375
1748434903189,826.07421875,39.6796875,42.3515625,40.0703125,42.4609375,42.734375
1748434918190,826.74609375,39.6796875,42.3515625,39.99609375,42.5859375,42.859375
1748434933192,829.55859375,39.6796875,42.3515625,39.8203125,42.5859375,42.859375
1748434948193,829.58984375,39.6796875,42.3515625,39.875,42.5859375,42.859375
1748434963194,831.39453125,39.6796875,42.3515625,40.0546875,42.5859375,42.859375
1748434978196,832.08203125,39.6796875,42.3515625,40.0625,42.5859375,42.984375
1748434993199,846.04296875,39.6796875,42.3515625,40.05859375,42.5859375,42.984375
1748435008202,847.875,39.6796875,42.3515625,39.83984375,42.5859375,42.984375
1748435023202,849.56640625,39.6796875,42.3515625,39.91796875,42.5859375,42.984375
1748435038204,853.29296875,39.6796875,42.3515625,40.0234375,42.5859375,42.984375
1748435053206,854.375,39.6796875,42.3515625,39.88671875,42.5859375,43.109375
1748435068207,859.2265625,39.6796875,42.3515625,40.08984375,42.5859375,43.109375
1748435083208,860.53125,39.6796875,42.3515625,39.91796875,42.5859375,43.109375
1748435098211,864.29296875,39.6796875,42.3515625,40.1015625,42.7109375,43.109375
1748435113213,864.84765625,39.6796875,42.3515625,40.09375,42.7109375,43.109375
1748435128214,867.62109375,39.6796875,42.3515625,40.05859375,42.8359375,43.109375
1748435143216,867.16796875,39.6796875,42.3515625,40.05859375,42.8359375,43.109375
1748435158217,880.76171875,39.6796875,42.3515625,40.0859375,42.9609375,43.109375
1748435173220,879.765625,39.6796875,42.3515625,42.25,42.9609375,43.109375
1748435188221,887.96484375,39.6796875,42.3515625,42.1015625,42.9609375,43.109375
1748435203222,891.87109375,39.6796875,42.3515625,42.50390625,42.9609375,43.109375
1748435218224,893.38671875,39.6796875,42.3515625,42.1953125,42.9609375,43.109375
1748435233225,894.93359375,39.6796875,42.3515625,42.234375,42.9609375,43.109375
1748435248226,899.01171875,39.6796875,42.3515625,42.4375,42.9609375,43.109375
1748435263228,900.49609375,39.6796875,42.3515625,42.19921875,42.9609375,43.109375
1748435278230,904.20703125,39.6796875,42.3515625,42.56640625,42.9609375,43.109375
1748435293232,906.0859375,39.6796875,42.3515625,42.515625,42.9609375,43.109375
1748435308233,908.66015625,39.6796875,42.3515625,42.4765625,42.9609375,43.109375
1748435323235,909.4140625,39.6796875,42.3515625,42.43359375,42.9609375,43.109375
1748435338236,909.6875,39.6796875,42.4765625,42.65234375,42.9609375,43.109375
1748435353238,909.609375,39.6796875,42.4765625,42.5390625,42.9609375,43.109375
1748435368240,910.5859375,39.6796875,42.4765625,42.51171875,42.9609375,43.109375
1748435383241,927.16796875,39.6796875,42.4765625,42.60546875,42.9609375,43.109375
1748435398243,928.90625,39.6796875,42.4765625,42.67578125,42.9609375,43.109375
1748435413244,930.5859375,39.6796875,42.4765625,42.53125,42.9609375,43.109375
1748435428246,934.5625,39.6796875,42.4765625,42.44140625,42.9609375,43.109375
1748435443248,943.484375,39.6796875,42.4765625,42.3984375,42.9609375,43.109375
1748435458249,966.6015625,39.6796875,42.4765625,44.31640625,42.9609375,43.109375
