ts,taosd,conn,insert,query,stmt2_bind
1747706593988,35.875,19.6171875,21.0,21.5546875,20.39453125
1747706608989,434.6015625,34.83203125,25.89453125,49.02734375,23.51953125
1747706623989,461.39453125,38.95703125,28.07421875,50.77734375,25.640625
1747706638990,468.49609375,38.95703125,30.08984375,50.90234375,28.1171875
1747706653991,470.3671875,38.95703125,32.12109375,51.02734375,28.2421875
1747706668992,471.46484375,39.08203125,34.36328125,51.40234375,30.328125
1747706683993,476.19921875,39.08203125,36.3671875,51.52734375,32.40234375
1747706698994,482.47265625,39.08203125,38.375,51.52734375,34.421875
1747706713994,486.09765625,39.20703125,40.42578125,51.65234375,36.51171875
1747706728995,494.8671875,39.20703125,42.4609375,51.77734375,36.51171875
1747706743997,487.796875,39.20703125,42.4609375,52.40234375,38.56640625
1747706758998,495.203125,39.20703125,42.4609375,52.40234375,40.69140625
1747706774000,490.0703125,39.20703125,42.4609375,54.50390625,42.703125
1747706789001,513.64453125,39.20703125,42.4609375,54.50390625,42.703125
1747706804001,516.59375,39.20703125,42.4609375,54.62890625,42.703125
1747706819003,518.83984375,39.20703125,42.4609375,54.62890625,42.703125
1747706834003,520.68359375,39.20703125,42.4609375,54.62890625,42.703125
1747706849004,525.37890625,39.20703125,42.4609375,54.75390625,42.703125
1747706864006,527.5234375,39.20703125,42.4609375,54.87890625,42.703125
1747706879007,532.53125,39.20703125,42.4609375,54.87890625,42.703125
1747706894008,536.375,39.20703125,42.4609375,54.87890625,42.703125
1747706909009,537.734375,39.20703125,42.4609375,54.87890625,42.703125
1747706924010,549.9765625,39.20703125,42.4609375,54.87890625,42.703125
1747706939011,549.19140625,39.20703125,42.4609375,54.87890625,42.703125
1747706954013,557.15625,39.20703125,42.4609375,54.87890625,42.703125
1747706969014,564.8828125,39.20703125,42.4609375,54.87890625,42.703125
1747706984015,560.40234375,39.20703125,42.4609375,54.87890625,42.703125
1747706999017,570.43359375,39.20703125,42.4609375,54.87890625,42.703125
1747707014018,595.1640625,39.20703125,42.4609375,54.87890625,42.703125
1747707029020,613.69140625,39.20703125,42.4609375,54.87890625,42.703125
1747707044021,617.3046875,39.20703125,42.4609375,54.87890625,42.703125
1747707059022,630.33984375,39.20703125,42.4609375,54.87890625,42.703125
1747707074023,641.078125,39.20703125,42.4609375,57.1171875,42.828125
1747707089025,644.10546875,39.20703125,42.4609375,57.1171875,42.828125
1747707104026,646.26953125,39.20703125,42.4609375,57.2421875,42.828125
1747707119027,651.40234375,39.20703125,42.4609375,57.2421875,42.828125
1747707134028,658.6328125,39.20703125,42.4609375,57.2421875,42.828125
1747707149029,657.421875,39.20703125,42.4609375,57.2421875,42.828125
1747707164030,660.51171875,39.20703125,42.4609375,57.2421875,42.828125
1747707179032,673.90234375,39.20703125,42.4609375,57.2421875,42.828125
1747707194034,670.765625,39.20703125,42.4609375,57.2421875,42.828125
1747707209035,668.05859375,39.20703125,42.4609375,57.2421875,42.828125
1747707224037,666.75390625,39.20703125,42.4609375,57.3671875,42.828125
1747707239039,677.7890625,39.20703125,42.4609375,57.3671875,42.828125
1747707254040,740.9453125,39.20703125,42.4609375,58.1171875,42.828125
1747707269042,746.33203125,39.20703125,42.4609375,61.82421875,42.828125
1747707284043,749.15234375,39.20703125,42.4609375,62.32421875,42.828125
1747707299044,752.8125,39.20703125,42.4609375,63.07421875,42.953125
1747707314046,753.87890625,39.20703125,42.4609375,66.58984375,42.953125
1747707329048,753.390625,39.20703125,42.4609375,67.71484375,42.953125
1747707344049,753.6328125,39.20703125,42.4609375,68.21484375,42.953125
1747707359050,753.4296875,39.20703125,42.4609375,70.4375,42.953125
1747707374052,754.34765625,39.20703125,42.4609375,69.828125,42.953125
1747707389053,760.39453125,39.20703125,42.4609375,71.93359375,42.953125
1747707404054,761.16796875,39.20703125,42.4609375,72.55859375,42.953125
1747707419055,764.1640625,39.20703125,42.4609375,72.55859375,42.953125
