ts,taosd,conn,insert,query,stmt2_bind,stmt2_async_bind,stmt2_query
1751249423537,51.55078125,19.75,22.18359375,24.35546875,22.125,22.34375,21.2265625
1751249438538,695.85546875,31.0859375,23.55859375,37.1796875,24.0,24.21875,0.0
1751249453540,777.48046875,39.3125,25.984375,37.28125,26.05078125,26.47265625,0.0
1751249468541,783.24609375,39.3125,28.15234375,37.53125,28.5390625,28.5234375,0.0
1751249483543,785.03515625,39.3125,28.15234375,37.64453125,28.5390625,28.7734375,0.0
1751249498546,787.12109375,39.3125,30.26171875,39.59375,30.85546875,30.83203125,0.0
1751249513549,790.7421875,39.3125,32.41796875,39.86328125,33.0078125,32.875,0.0
1751249528553,792.65625,39.3125,34.4296875,39.53125,35.0234375,35.00390625,0.0
1751249543555,796.28125,39.3125,36.453125,39.94140625,35.0234375,35.00390625,0.0
1751249558557,797.921875,39.3125,36.578125,39.63671875,37.09765625,37.0234375,0.0
1751249573558,799.71875,39.5625,38.578125,39.8203125,39.12890625,39.03125,0.0
1751249588559,804.359375,39.5625,40.60546875,39.859375,39.12890625,41.1328125,0.0
1751249603561,803.62109375,39.5625,42.61328125,39.87890625,41.14453125,41.1328125,0.0
1751249618562,807.40234375,39.5625,42.61328125,39.796875,43.28515625,43.1796875,0.0
1751249633563,807.0703125,39.5625,42.61328125,39.6015625,43.28515625,43.1796875,0.0
1751249648565,809.94921875,39.5625,42.61328125,39.94921875,43.28515625,43.1796875,0.0
1751249663566,811.4140625,39.5625,42.61328125,39.640625,43.28515625,43.1796875,0.0
1751249678568,823.91015625,39.5625,42.61328125,39.6328125,43.28515625,43.1796875,0.0
1751249693571,827.8359375,39.5625,42.61328125,39.83203125,43.28515625,43.1796875,0.0
1751249708573,829.73046875,39.6875,42.61328125,40.0,43.28515625,43.3046875,0.0
1751249723577,831.62890625,39.6875,42.61328125,39.78515625,43.28515625,43.3046875,0.0
1751249738578,836.12109375,39.6875,42.73828125,39.7421875,43.28515625,43.3046875,0.0
1751249753580,836.9375,39.6875,42.73828125,39.9609375,43.28515625,43.3046875,0.0
1751249768581,840.22265625,39.6875,42.73828125,39.859375,43.28515625,43.3046875,0.0
1751249783583,841.70703125,39.6875,42.86328125,39.79296875,43.28515625,43.3046875,0.0
1751249798587,843.546875,39.6875,42.86328125,40.1484375,43.28515625,43.3046875,0.0
1751249813589,845.64453125,39.6875,42.86328125,40.1328125,43.28515625,43.3046875,0.0
1751249828590,846.33203125,39.6875,42.86328125,40.11328125,43.41015625,43.3046875,0.0
1751249843593,849.33984375,39.6875,42.86328125,39.9609375,43.41015625,43.3046875,0.0
