ts,taosd,conn,insert,query,stmt2_bind,stmt2_async_bind,stmt2_query
1766628639418,57.69921875,23.6484375,26.83984375,29.6328125,26.76171875,25.83203125,27.36328125
1766628654418,613.9296875,32.5390625,28.21484375,41.9453125,28.51171875,28.70703125,31.3359375
1766628669420,787.02734375,40.7890625,30.26953125,42.0078125,28.63671875,28.83203125,33.72265625
1766628684422,789.2734375,42.84765625,30.51953125,42.3125,29.01171875,28.95703125,36.1953125
1766628699424,791.26171875,42.84765625,32.6015625,42.17578125,31.0625,31.203125,40.49609375
1766628714427,794.59375,43.09765625,32.6015625,44.34765625,31.3125,31.203125,42.51953125
1766628729428,795.7109375,43.09765625,34.6953125,44.52734375,31.3125,31.203125,46.66796875
1766628744429,797.24609375,43.09765625,34.6953125,44.57421875,31.5625,31.328125,48.6953125
1766628759432,799.44921875,43.09765625,36.828125,44.62890625,33.671875,33.56640625,48.8203125
1766628774433,799.5,43.09765625,38.90234375,44.87890625,33.671875,33.56640625,48.8203125
1766628789435,805.97265625,43.09765625,38.90234375,44.91796875,33.671875,33.69140625,48.8203125
1766628804437,807.8359375,43.09765625,40.94140625,44.83984375,35.75,35.71875,49.0703125
1766628819439,809.73046875,43.34765625,40.94140625,44.99609375,35.875,35.71875,49.1953125
1766628834441,813.734375,43.34765625,43.0546875,44.859375,35.875,35.71875,49.1953125
1766628849445,815.4765625,43.34765625,43.0546875,45.0234375,35.875,35.71875,49.1953125
1766628864446,817.66015625,43.34765625,45.0625,44.91796875,37.8984375,37.77734375,49.1953125
1766628879448,818.4765625,43.34765625,45.0625,44.83203125,37.8984375,37.77734375,49.1953125
1766628894451,820.19921875,43.34765625,47.11328125,44.96875,37.8984375,37.77734375,49.3203125
1766628909453,822.37890625,43.34765625,47.11328125,44.9765625,37.8984375,37.77734375,49.3203125
1766628924454,823.62890625,43.34765625,47.11328125,45.0,39.91015625,39.83984375,49.3203125
1766628939456,826.82421875,43.34765625,47.11328125,45.1015625,39.91015625,39.83984375,49.3203125
