ts,taosd,conn,insert,query,stmt2_bind,stmt2_async_bind,stmt2_query
1776396791062,58.31640625,25.28515625,28.69921875,30.37890625,27.8515625,27.109375,28.10546875
1776396806063,579.37890625,32.59375,30.078125,43.76171875,29.66015625,29.9921875,31.1796875
1776396821065,779.97265625,40.83203125,30.3359375,43.75,29.92578125,30.13671875,33.74609375
1776396836065,782.37890625,45.0078125,30.64453125,43.98046875,30.140625,30.2734375,38.23046875
1776396851067,783.63671875,45.015625,30.703125,43.9375,30.29296875,30.4375,40.51171875
1776396866068,786.16796875,45.015625,30.734375,44.203125,30.43359375,30.55859375,42.61328125
1776396881071,788.0390625,45.01953125,30.765625,44.1328125,30.54296875,30.6796875,44.70703125
1776396896072,790.75,45.27734375,30.78515625,44.23046875,30.63671875,30.82421875,46.8046875
1776396911073,792.19140625,45.28515625,30.82421875,44.2890625,32.6875,32.8515625,48.8828125
1776396926074,794.1953125,45.2890625,30.890625,46.32421875,32.70703125,32.87890625,50.93359375
1776396941077,796.05078125,45.29296875,30.9140625,46.37890625,32.73046875,32.9140625,51.00390625
1776396956078,797.9140625,45.29296875,30.9375,46.484375,32.75,32.9375,51.09375
1776396971079,798.86328125,45.296875,30.94921875,46.53515625,32.76171875,32.9609375,51.171875
1776396986081,801.97265625,45.3046875,31.0,46.48046875,32.7734375,32.98046875,51.24609375
1776397001083,807.75390625,45.30859375,31.015625,46.6015625,32.79296875,32.99609375,51.30859375
1776397016084,809.37109375,45.30859375,31.03125,46.53125,34.8046875,33.015625,51.328125
1776397031087,811.64453125,45.30859375,31.046875,46.57421875,34.828125,35.03125,51.36328125
1776397046089,813.80078125,45.3203125,31.05859375,46.58203125,34.8515625,35.0546875,51.3828125
1776397061091,815.19140625,45.3203125,31.0703125,46.68359375,34.85546875,35.09375,51.390625
1776397076093,816.71875,45.32421875,31.078125,46.76171875,34.875,35.11328125,51.4140625
1776397091094,818.65234375,45.32421875,31.09375,46.81640625,34.88671875,35.12109375,51.42578125
1776397106095,821.875,45.328125,31.09765625,46.79296875,34.890625,35.1328125,51.4375
1776397121096,823.48828125,45.33203125,31.12109375,46.734375,34.8984375,35.14453125,51.4453125
1776397136098,826.9453125,45.3359375,31.125,46.765625,36.921875,37.15625,51.47265625
1776397151099,828.2109375,45.3359375,31.13671875,46.74609375,36.92578125,37.16796875,51.4765625
1776397166101,830.51953125,45.33984375,31.140625,46.78125,36.93359375,37.16796875,51.48828125
1776397181103,831.47265625,45.33984375,31.1484375,46.75390625,36.94140625,37.18359375,51.51171875
1776397196105,836.89453125,45.34375,31.15625,46.7734375,36.95703125,37.1953125,51.515625
1776397211107,839.23046875,45.34375,31.1640625,46.796875,36.9609375,37.19921875,51.52734375
1776397226108,842.0234375,45.34375,31.171875,46.796875,36.96875,37.20703125,51.52734375
1776397241111,843.53125,45.34375,31.171875,46.859375,38.96875,39.2109375,51.53515625
1776397256113,844.94921875,45.34375,31.17578125,46.84765625,38.98828125,39.22265625,51.55859375
1776397271114,847.13671875,45.34765625,31.18359375,46.85546875,38.98828125,39.22265625,51.5625
1776397286116,849.03125,45.3515625,31.1875,46.86328125,38.99609375,39.22265625,51.56640625
1776397301117,853.546875,45.3515625,31.1953125,46.80078125,39.0,39.23046875,51.5703125
1776397316118,855.39453125,45.35546875,31.19921875,46.80078125,39.00390625,39.234375,51.58203125
1776397331120,858.2734375,45.359375,31.19921875,46.8125,39.01171875,39.2421875,51.5859375
1776397346121,860.37109375,45.359375,31.21484375,46.80859375,41.02734375,39.24609375,51.59375
1776397361125,861.8828125,45.3671875,31.21875,46.85546875,41.02734375,41.25,51.59765625
1776397376127,861.96484375,45.3671875,31.2265625,46.87109375,41.0390625,41.25390625,51.6171875
1776397391129,873.36328125,45.37109375,31.23046875,46.94921875,41.04296875,41.265625,51.62109375
1776397406130,874.11328125,45.37109375,31.23046875,49.1015625,41.05078125,41.27734375,51.62890625
1776397421131,875.7890625,45.375,31.234375,49.19140625,41.0546875,41.27734375,51.62890625
1776397436132,877.41015625,45.375,31.23828125,49.29296875,41.0546875,41.2890625,51.63671875
1776397451133,881.5546875,45.375,31.24609375,49.29296875,43.07421875,41.2890625,51.640625
1776397466134,883.734375,45.375,31.25,49.3828125,43.078125,43.29296875,51.640625
1776397481136,886.8359375,45.375,31.25390625,49.33203125,43.078125,43.29296875,51.6484375
1776397496136,888.1796875,45.37890625,31.2578125,49.20703125,43.08984375,43.296875,51.66796875
1776397511137,889.80078125,45.38671875,31.2578125,49.21484375,43.08984375,43.30078125,51.671875
1776397526139,891.44921875,45.390625,31.2578125,49.1875,43.109375,43.3046875,51.67578125
1776397541140,893.55859375,45.3984375,31.2578125,49.23828125,43.109375,43.33984375,51.68359375
1776397556145,917.12890625,45.3984375,31.2578125,49.20703125,43.11328125,43.34765625,51.6875
1776397571146,936.4375,45.40625,31.2734375,49.21875,45.12890625,45.35546875,51.69140625
1776397586149,938.8046875,45.4140625,31.2734375,49.25390625,45.12890625,45.36328125,51.69921875
1776397601150,942.89453125,45.41796875,31.2734375,49.30078125,45.12890625,45.36328125,51.703125
1776397616150,944.5234375,45.41796875,31.28125,49.2890625,45.14453125,45.36328125,51.703125
1776397631154,946.21484375,45.421875,31.28125,49.28515625,45.1484375,45.37109375,51.71484375
1776397646156,948.3515625,45.421875,31.28125,49.2578125,45.1484375,45.37890625,51.71484375
1776397661157,949.40234375,45.421875,31.28515625,49.328125,45.15625,45.3828125,51.71484375
1776397676159,951.125,45.42578125,31.29296875,49.4921875,47.1640625,45.390625,51.73046875
1776397691160,954.81640625,45.4296875,31.296875,49.33203125,47.1640625,47.390625,51.73828125
1776397706163,956.66015625,45.453125,31.3203125,49.3046875,47.2109375,47.421875,51.76171875
1776397721164,957.5546875,45.453125,31.328125,49.31640625,47.2109375,47.421875,51.76171875
1776397736165,961.36328125,45.45703125,31.33203125,49.34375,47.21484375,47.42578125,51.77734375
1776397751167,964.04296875,45.4609375,31.33203125,49.359375,47.22265625,47.42578125,51.77734375
1776397766169,969.6328125,45.4609375,31.3359375,49.44140625,47.22265625,47.42578125,51.78515625
1776397781171,971.92578125,45.4609375,31.3359375,49.375,49.234375,47.4375,51.78515625
1776397796172,976.2109375,45.46484375,31.33984375,49.4140625,49.234375,49.44140625,51.7890625
1776397811174,977.67578125,45.46875,31.33984375,49.33984375,49.2421875,49.44140625,51.7890625
1776397826175,979.03125,45.47265625,31.33984375,49.421875,49.2421875,49.44140625,51.7890625
1776397841176,981.30078125,45.4765625,31.33984375,49.44921875,49.2578125,49.4453125,51.796875
1776397856178,984.97265625,45.4765625,31.33984375,49.56640625,49.265625,49.4453125,51.796875
1776397871180,988.90234375,45.48046875,31.34375,49.421875,49.265625,49.4453125,51.796875
1776397886181,990.59375,45.48046875,31.34765625,49.42578125,49.265625,49.44921875,51.796875
1776397901182,997.94140625,45.48046875,31.3515625,49.52734375,49.26953125,49.453125,51.796875
1776397916183,1013.89453125,45.48046875,31.35546875,49.453125,49.26953125,49.453125,51.796875
1776397931185,1039.08984375,45.48046875,31.35546875,49.46484375,49.27734375,49.45703125,51.80859375
1776397946186,1051.24609375,45.48046875,31.359375,49.51171875,49.28125,49.45703125,51.8125
1776397961189,1073.15234375,45.48828125,31.36328125,51.41796875,49.28515625,49.4609375,51.81640625
1776397976190,1094.41796875,45.4921875,31.36328125,51.6484375,49.28515625,49.4609375,51.81640625
1776397991191,1094.39453125,45.4921875,31.36328125,51.6328125,49.31640625,49.4609375,51.81640625
1776398006192,1093.7578125,45.4921875,31.36328125,72.546875,49.31640625,49.4609375,51.8203125
1776398021193,1093.32421875,45.49609375,31.36328125,79.13671875,49.31640625,49.4609375,51.8203125
1776398036194,1093.12109375,45.49609375,40.01953125,81.16015625,49.31640625,49.4609375,51.82421875
1776398051196,1092.95703125,45.49609375,53.86328125,81.26953125,49.3359375,49.4609375,51.828125
1776398066197,1091.78125,45.49609375,60.6328125,81.26953125,49.3359375,49.4609375,51.828125
1776398081198,1091.4609375,55.89453125,60.6328125,81.3828125,49.3359375,49.4609375,51.828125
1776398096199,1090.65234375,73.4609375,60.6328125,81.2109375,49.33984375,49.4609375,51.83203125
