ts,taosd,conn,insert,query,stmt2_bind,stmt2_async_bind
1749780386276,50.86328125,19.6171875,22.40625,24.62109375,22.01171875,22.03515625
1749780401278,716.52734375,30.79296875,23.65625,37.82421875,23.51171875,23.91015625
1749780416280,776.5625,39.05859375,26.00390625,37.87109375,25.8203125,26.06640625
1749780431282,781.84375,39.05859375,28.16796875,38.05078125,28.01171875,28.2890625
1749780446283,782.21484375,39.30859375,30.24609375,37.765625,28.13671875,28.4140625
1749780461285,780.37109375,39.30859375,32.25390625,37.99609375,30.42578125,30.69140625
1749780476286,781.48046875,39.30859375,34.265625,39.875,32.4453125,32.6953125
1749780491289,795.203125,39.30859375,34.265625,40.07421875,34.484375,34.7265625
1749780506290,798.72265625,39.30859375,36.32421875,40.140625,34.609375,34.8515625
1749780521291,800.5703125,39.30859375,38.36328125,40.06640625,36.62109375,36.8984375
1749780536293,804.4453125,39.30859375,40.37890625,40.29296875,38.64453125,38.90625
1749780551298,808.31640625,39.30859375,42.40625,40.15625,38.64453125,40.9453125
1749780566299,810.296875,39.30859375,42.40625,40.20703125,40.6640625,40.9453125
1749780581300,813.9296875,39.30859375,42.40625,40.25,42.6953125,42.9921875
1749780596302,816.6328125,39.30859375,42.40625,40.16015625,42.6953125,42.9921875
1749780611303,817.328125,39.30859375,42.40625,40.24609375,42.6953125,42.9921875
1749780626304,820.375,39.30859375,42.40625,40.296875,42.6953125,42.9921875
1749780641306,821.13671875,39.30859375,42.40625,40.140625,42.6953125,42.9921875
1749780656307,824.1796875,39.30859375,42.40625,40.19140625,42.6953125,42.9921875
1749780671309,825.76171875,39.30859375,42.40625,40.16015625,42.6953125,42.9921875
1749780686311,829.7421875,39.30859375,42.40625,40.28125,42.6953125,42.9921875
1749780701314,843.125,39.30859375,42.40625,40.1796875,42.6953125,42.9921875
1749780716315,847.0078125,39.43359375,42.40625,40.28515625,42.6953125,42.9921875
1749780731316,848.72265625,39.43359375,42.53125,40.28515625,42.6953125,42.9921875
1749780746318,850.72265625,39.43359375,42.53125,40.53515625,42.6953125,42.9921875
1749780761319,854.36328125,39.43359375,42.53125,40.2265625,42.6953125,42.9921875
1749780776320,855.375,39.43359375,42.53125,40.2265625,42.6953125,42.9921875
1749780791321,864.9296875,39.43359375,42.53125,40.33203125,42.6953125,42.9921875
1749780806322,868.2578125,39.43359375,42.53125,42.32421875,42.6953125,42.9921875
1749780821324,869.9140625,39.43359375,42.53125,42.4140625,42.8203125,42.9921875
1749780836325,873.30859375,39.43359375,42.53125,42.4375,42.8203125,42.9921875
1749780851326,878.140625,39.43359375,42.53125,42.5859375,42.8203125,42.9921875
1749780866329,879.6953125,39.43359375,42.53125,42.3828125,42.8203125,42.9921875
1749780881331,879.25390625,39.43359375,42.53125,42.33203125,42.8203125,42.9921875
1749780896332,879.76953125,39.43359375,42.53125,42.35546875,42.8203125,42.9921875
1749780911333,893.046875,39.43359375,42.53125,42.6484375,42.8203125,42.9921875
1749780926336,894.94140625,39.43359375,42.53125,42.41796875,42.8203125,42.9921875
1749780941337,898.98046875,39.43359375,42.65625,42.54296875,42.8203125,42.9921875
1749780956338,900.5078125,39.43359375,42.65625,42.55078125,42.8203125,42.9921875
1749780971339,904.47265625,39.43359375,42.65625,42.4609375,42.9453125,42.9921875
1749780986341,906.1953125,39.43359375,42.65625,42.453125,42.9453125,43.1171875
1749781001342,909.38671875,39.43359375,42.65625,42.49609375,42.9453125,43.1171875
1749781016344,909.9921875,39.43359375,42.65625,42.40234375,42.9453125,43.1171875
1749781031345,913.85546875,39.43359375,42.65625,42.4921875,42.9453125,43.1171875
1749781046347,916.93359375,39.43359375,42.78125,42.41796875,43.0703125,43.1171875
1749781061349,916.66796875,39.43359375,42.78125,42.63671875,43.0703125,43.2421875
1749781076351,931.74609375,39.43359375,42.78125,42.57421875,43.0703125,43.2421875
1749781091353,945.796875,39.43359375,42.78125,42.68359375,43.0703125,43.2421875
1749781106354,960.26171875,39.43359375,42.78125,42.484375,43.0703125,43.2421875
1749781121356,974.69140625,39.43359375,42.78125,42.69921875,43.0703125,43.2421875
1749781136357,975.9375,39.43359375,42.78125,42.671875,43.0703125,43.2421875
1749781151358,980.05078125,39.43359375,42.78125,42.5078125,43.0703125,43.2421875
1749781166360,984.05859375,39.43359375,42.78125,42.60546875,43.0703125,43.2421875
1749781181361,985.515625,39.43359375,42.78125,42.70703125,43.0703125,43.2421875
1749781196363,992.54296875,39.43359375,42.78125,44.7109375,43.0703125,43.2421875
1749781211364,991.55859375,39.43359375,42.78125,44.89453125,43.0703125,43.2421875
1749781226365,992.578125,39.43359375,42.78125,45.03125,43.0703125,43.2421875
1749781241366,992.0234375,39.43359375,42.78125,44.92578125,43.0703125,43.2421875
1749781256368,991.28125,39.43359375,42.78125,44.79296875,43.0703125,43.2421875
1749781271370,993.01953125,39.43359375,42.78125,44.890625,43.0703125,43.2421875
1749781286371,990.8671875,39.55859375,42.78125,44.97265625,43.1953125,43.2421875
1749781301373,988.8359375,39.55859375,42.78125,44.98046875,43.1953125,43.2421875
1749781316374,983.63671875,39.55859375,42.78125,45.25,43.1953125,43.2421875
1749781331375,983.44921875,39.55859375,42.78125,47.0390625,43.1953125,43.2421875
1749781346376,994.1796875,39.55859375,42.78125,46.96484375,43.1953125,43.2421875
1749781361378,994.19921875,39.55859375,42.78125,46.83203125,43.1953125,43.2421875
1749781376380,994.14453125,39.55859375,42.78125,47.046875,43.1953125,43.2421875
1749781391382,995.7578125,39.55859375,42.78125,46.9140625,43.1953125,43.2421875
1749781406383,995.41796875,39.55859375,42.78125,47.17578125,43.1953125,43.2421875
1749781421386,994.4609375,39.55859375,42.78125,47.2578125,43.1953125,43.3671875
1749781436388,1000.07421875,39.55859375,42.78125,47.13671875,43.1953125,43.3671875
1749781451390,1013.265625,39.55859375,42.78125,47.125,43.1953125,43.3671875
1749781466391,1038.6328125,39.55859375,42.78125,46.9453125,43.1953125,43.3671875
1749781481393,1049.0390625,39.55859375,42.78125,47.046875,43.1953125,43.3671875
1749781496395,1053.66015625,39.55859375,42.78125,47.03515625,43.1953125,43.3671875
1749781511397,1052.6328125,41.30859375,42.78125,46.96484375,43.1953125,43.3671875
1749781526399,1051.2734375,43.30859375,43.78125,46.96484375,43.1953125,43.3671875
1749781541402,1051.39453125,43.30859375,45.78125,47.33984375,43.1953125,43.3671875
1749781556405,1060.34765625,43.30859375,45.78125,49.0546875,43.1953125,43.3671875
1749781571407,1059.62109375,43.30859375,45.78125,49.13671875,45.4453125,43.3671875
1749781586409,1058.31640625,43.30859375,45.78125,49.10546875,45.4453125,45.4921875
