ts,taosd,conn,insert,query,stmt2_bind,stmt2_async_bind,stmt2_query
1754100686717,54.44921875,19.83984375,22.4296875,24.5625,22.50390625,22.3203125,22.84765625
1754100701718,612.84765625,29.09765625,26.0703125,53.8515625,23.87890625,24.3203125,25.22265625
1754100716723,785.36328125,37.328125,28.234375,53.87890625,26.22265625,26.50390625,27.703125
1754100731724,800.48828125,39.53125,30.5,54.1875,28.48828125,28.67578125,32.4140625
1754100746725,801.9921875,39.53125,32.5234375,54.06640625,30.70703125,30.7109375,34.8046875
1754100761729,801.99609375,39.53125,34.578125,54.171875,32.90234375,32.91796875,36.8515625
1754100776733,808.24609375,39.65625,36.62109375,54.484375,34.95703125,33.04296875,39.0546875
1754100791736,809.9453125,39.65625,40.63671875,56.55859375,35.08203125,35.11328125,41.05859375
1754100806739,812.3359375,39.65625,42.640625,56.5625,37.15625,37.14453125,43.08984375
1754100821742,814.35546875,39.65625,42.640625,56.28125,39.19140625,39.2578125,45.12109375
1754100836750,817.98046875,39.65625,42.640625,56.4375,41.24609375,41.30078125,45.24609375
1754100851751,819.86328125,39.65625,42.640625,56.5546875,41.24609375,41.30078125,45.37109375
1754100866753,820.84765625,39.65625,42.640625,56.85546875,43.3046875,43.31640625,45.49609375
1754100881755,823.1640625,39.65625,42.640625,56.671875,43.3046875,43.31640625,45.49609375
1754100896757,826.70703125,39.65625,42.765625,56.7421875,43.3046875,43.31640625,45.49609375
1754100911760,828.37890625,39.65625,42.765625,56.96875,43.3046875,43.31640625,45.49609375
1754100926763,829.6875,39.65625,42.765625,56.7734375,43.3046875,43.31640625,45.49609375
1754100941766,834.30078125,39.65625,42.765625,56.8125,43.3046875,43.31640625,45.49609375
1754100956767,835.34765625,39.65625,42.765625,56.99609375,43.3046875,43.31640625,45.49609375
1754100971770,837.45703125,39.65625,42.765625,56.9609375,43.4296875,43.44140625,45.62109375
1754100986771,839.8984375,39.65625,42.765625,56.9140625,43.4296875,43.56640625,45.74609375
1754101001775,843.2890625,39.65625,42.765625,56.5703125,43.4296875,43.56640625,45.74609375
1754101016776,845.3203125,39.65625,42.890625,56.98828125,43.4296875,43.56640625,45.74609375
1754101031780,846.25390625,39.65625,42.890625,56.6640625,43.4296875,43.56640625,45.74609375
1754101046782,848.78515625,39.65625,42.890625,57.109375,43.4296875,43.56640625,45.87109375
1754101061785,850.19921875,39.65625,42.890625,56.9921875,43.4296875,43.56640625,45.87109375
1754101076788,851.78515625,39.65625,42.890625,56.90234375,43.4296875,43.56640625,45.87109375
1754101091791,855.34765625,39.65625,42.890625,57.13671875,43.4296875,43.56640625,45.99609375
1754101106794,856.67578125,39.65625,42.890625,57.078125,43.4296875,43.56640625,45.99609375
1754101121797,854.6328125,39.65625,42.890625,56.91015625,43.4296875,43.56640625,45.99609375
1754101136798,863.39453125,39.65625,42.890625,57.08203125,43.4296875,43.56640625,45.99609375
1754101151800,865.453125,39.65625,42.890625,57.05859375,43.4296875,43.56640625,45.99609375
1754101166802,867.15625,39.65625,42.890625,56.984375,43.4296875,43.56640625,45.99609375
1754101181805,868.734375,39.65625,42.890625,56.953125,43.4296875,43.56640625,45.99609375
1754101196807,870.8828125,39.65625,42.890625,57.109375,43.4296875,43.56640625,45.99609375
1754101211808,872.29296875,39.65625,42.890625,56.953125,43.4296875,43.56640625,45.99609375
1754101226810,874.12890625,39.65625,42.890625,56.98046875,43.4296875,43.56640625,45.99609375
1754101241813,875.1640625,39.65625,42.890625,57.1875,43.4296875,43.56640625,45.99609375
1754101256814,877.1171875,39.65625,42.890625,56.8984375,43.5546875,43.56640625,45.99609375
1754101271816,879.80859375,39.65625,42.890625,56.8984375,43.5546875,43.56640625,45.99609375
1754101286819,878.09765625,39.65625,42.890625,57.1875,43.5546875,43.56640625,45.99609375
1754101301820,884.4296875,39.65625,42.890625,57.03125,43.5546875,43.56640625,45.99609375
1754101316823,891.8046875,39.65625,42.890625,59.21484375,43.5546875,43.56640625,45.99609375
1754101331824,895.078125,39.65625,42.890625,59.34765625,43.5546875,43.56640625,45.99609375
1754101346826,896.9375,39.65625,42.890625,59.3828125,43.5546875,43.56640625,45.99609375
