ts,taosd,conn,insert,query,stmt2_bind
1748225174621,40.59765625,19.3515625,21.59765625,24.27734375,20.63671875
1748225189621,459.45703125,34.51953125,24.98828125,49.97265625,41.83984375
1748225204622,463.0703125,38.91796875,27.29296875,50.97265625,41.96484375
1748225219623,468.20703125,38.91796875,29.484375,51.47265625,42.21484375
1748225234625,474.0703125,38.91796875,31.5078125,51.84765625,42.46484375
1748225249625,477.33203125,38.91796875,33.5234375,51.84765625,42.46484375
1748225264626,483.41015625,38.91796875,35.5234375,52.09765625,42.46484375
1748225279628,485.4765625,38.91796875,37.53515625,52.22265625,42.58984375
1748225294629,494.20703125,38.91796875,39.5390625,52.22265625,42.58984375
1748225309629,492.58203125,38.91796875,41.55859375,52.97265625,42.58984375
1748225324630,500.15234375,38.91796875,41.55859375,52.97265625,42.58984375
1748225339632,500.265625,38.91796875,41.55859375,53.09765625,42.58984375
1748225354634,500.1875,38.91796875,41.55859375,55.125,42.58984375
1748225369635,507.51171875,38.91796875,41.55859375,55.125,42.71484375
1748225384636,503.56640625,38.91796875,41.55859375,55.25,42.71484375
1748225399637,502.91796875,38.91796875,41.68359375,55.25,42.71484375
1748225414638,531.05078125,38.91796875,41.68359375,55.25,42.71484375
1748225429639,536.71875,38.91796875,41.80859375,55.25,42.83984375
1748225444640,533.8046875,38.91796875,41.80859375,55.25,42.96484375
1748225459641,545.06640625,38.91796875,41.80859375,55.25,42.96484375
1748225474642,548.234375,38.91796875,41.80859375,55.375,42.96484375
1748225489643,552.28125,38.91796875,41.80859375,55.5,42.96484375
1748225504644,561.515625,38.91796875,41.80859375,55.5,42.96484375
1748225519645,565.3125,38.91796875,41.80859375,55.5,42.96484375
1748225534647,571.30859375,38.91796875,41.80859375,55.5,42.96484375
1748225549648,569.51171875,38.91796875,41.80859375,55.5,42.96484375
1748225564650,574.37109375,38.91796875,41.80859375,55.5,42.96484375
1748225579651,582.06640625,38.91796875,41.80859375,55.5,42.96484375
1748225594652,576.94140625,38.91796875,41.80859375,55.5,42.96484375
1748225609654,584.3046875,38.91796875,41.80859375,55.5,43.08984375
1748225624655,573.91796875,38.91796875,41.80859375,55.625,43.08984375
1748225639656,616.24609375,38.91796875,41.80859375,55.625,43.08984375
1748225654656,637.2578125,38.91796875,41.80859375,55.75,43.08984375
1748225669657,642.3125,38.91796875,41.80859375,57.84765625,43.08984375
1748225684658,649.91796875,38.91796875,41.80859375,57.84765625,43.08984375
1748225699659,652.40625,38.91796875,41.80859375,57.84765625,43.08984375
1748225714661,656.5234375,38.91796875,41.80859375,57.84765625,43.08984375
1748225729662,661.14453125,38.91796875,41.80859375,57.84765625,43.08984375
1748225744663,669.92578125,38.91796875,41.80859375,57.84765625,43.08984375
1748225759665,672.92578125,38.91796875,41.80859375,57.84765625,43.08984375
1748225774667,670.046875,38.91796875,41.80859375,57.84765625,43.08984375
1748225789670,676.51953125,38.91796875,41.80859375,57.84765625,43.08984375
1748225804670,686.21484375,38.91796875,41.80859375,57.84765625,43.08984375
1748225819672,726.7890625,38.91796875,41.80859375,59.09765625,43.08984375
1748225834674,726.8359375,38.91796875,41.80859375,61.765625,43.08984375
1748225849674,732.80859375,38.91796875,41.93359375,62.390625,43.08984375
1748225864676,730.09375,38.91796875,41.93359375,62.890625,43.08984375
1748225879677,734.4609375,38.91796875,41.93359375,65.5703125,43.08984375
1748225894678,734.3359375,38.91796875,41.93359375,66.3203125,43.08984375
1748225909679,739.0390625,38.91796875,41.93359375,69.97265625,43.08984375
1748225924680,743.00390625,38.91796875,41.93359375,70.50390625,43.08984375
1748225939681,742.11328125,38.91796875,41.93359375,71.00390625,43.08984375
1748225954683,748.0703125,38.91796875,42.05859375,73.05078125,43.21484375
1748225969684,749.16015625,38.91796875,42.05859375,73.05078125,43.21484375
1748225984686,749.08203125,38.91796875,42.05859375,74.5859375,43.33984375
1748225999687,753.625,38.91796875,42.05859375,74.7109375,43.33984375
1748226014690,758.19140625,38.91796875,42.05859375,74.2578125,43.33984375
1748226029690,769.26953125,38.91796875,42.05859375,76.21484375,43.33984375
1748226044691,771.171875,38.91796875,42.05859375,75.99609375,43.33984375
1748226059693,772.91015625,38.91796875,42.05859375,78.0625,43.33984375
1748226074694,781.1171875,38.91796875,42.18359375,77.4375,43.33984375
1748226089697,793.5,38.91796875,42.18359375,78.4140625,43.33984375
1748226104698,793.35546875,38.91796875,42.18359375,78.53125,43.33984375
1748226119699,795.57421875,39.04296875,42.18359375,77.8984375,43.33984375
1748226134700,794.98828125,39.04296875,42.18359375,82.23046875,43.33984375
1748226149701,792.7109375,39.04296875,42.18359375,81.40625,43.33984375
1748226164702,794.8359375,39.04296875,42.18359375,83.78125,43.33984375
1748226179703,797.17578125,39.04296875,42.18359375,84.28125,46.21484375
1748226194705,797.57421875,41.04296875,42.18359375,84.2734375,46.21484375
1748226209706,795.984375,41.04296875,42.18359375,84.2734375,46.21484375
1748226224708,795.01171875,41.04296875,44.55859375,83.75390625,46.21484375
1748226239708,794.765625,41.04296875,44.55859375,83.75390625,46.21484375
1748226254710,795.8515625,41.04296875,44.55859375,83.75390625,46.21484375
1748226269711,797.546875,41.16796875,44.55859375,83.91015625,46.21484375
1748226284712,804.453125,41.16796875,44.55859375,83.91015625,46.21484375
1748226299713,804.33203125,41.16796875,44.55859375,83.91015625,46.21484375
1748226314714,807.0,41.16796875,44.55859375,84.41015625,46.21484375
1748226329715,809.50390625,41.16796875,44.55859375,85.03515625,46.21484375
1748226344716,808.41015625,41.16796875,44.55859375,85.03515625,46.21484375
1748226359716,804.078125,41.16796875,44.55859375,85.78515625,46.21484375
1748226374717,808.7734375,41.16796875,44.55859375,85.91015625,46.21484375
1748226389719,805.94140625,41.16796875,44.55859375,85.91015625,46.21484375
1748226404721,809.30078125,41.16796875,44.55859375,85.91015625,46.21484375
1748226419722,808.5625,41.16796875,44.55859375,85.91015625,46.21484375
1748226434723,810.03125,41.16796875,44.55859375,85.91015625,46.21484375
1748226449727,808.0,41.16796875,44.55859375,85.91015625,46.21484375
1748226464728,785.80078125,41.16796875,44.55859375,85.91015625,46.21484375
1748226479729,811.34765625,41.16796875,44.55859375,85.91015625,46.21484375
1748226494732,812.33203125,41.16796875,44.55859375,85.33203125,46.21484375
1748226509733,811.875,41.16796875,44.55859375,85.33203125,46.21484375
1748226524735,811.984375,41.16796875,44.55859375,85.33203125,46.21484375
1748226539737,812.015625,41.16796875,44.55859375,85.33203125,46.21484375
1748226554738,811.39453125,41.16796875,44.55859375,85.33203125,46.21484375
1748226569739,811.125,41.16796875,44.55859375,84.6953125,46.21484375
1748226584740,810.7265625,41.16796875,44.55859375,84.8203125,46.21484375
1748226599741,811.875,41.16796875,44.55859375,84.8203125,46.21484375
1748226614742,811.60546875,41.16796875,44.55859375,84.8203125,46.21484375
1748226629743,812.953125,41.16796875,44.55859375,84.29296875,46.21484375
1748226644744,808.4375,41.16796875,44.55859375,84.66796875,46.21484375
1748226659745,814.43359375,41.16796875,44.55859375,84.66796875,46.21484375
1748226674746,814.58203125,41.16796875,44.55859375,84.66796875,46.21484375
1748226689748,815.1015625,41.16796875,44.55859375,85.16796875,46.21484375
1748226704749,818.2890625,41.16796875,44.55859375,85.16796875,46.21484375
1748226719750,815.78125,41.16796875,44.55859375,85.16796875,46.21484375
1748226734752,821.30859375,41.16796875,44.55859375,85.16796875,46.21484375
1748226749753,819.5078125,41.16796875,44.55859375,85.16796875,46.33984375
1748226764754,822.44921875,41.16796875,44.55859375,85.29296875,46.33984375
1748226779755,824.7890625,41.16796875,44.55859375,84.77734375,46.33984375
1748226794756,825.55078125,41.16796875,44.55859375,84.90234375,46.33984375
1748226809758,825.1328125,41.16796875,44.55859375,84.90234375,46.33984375
1748226824759,822.99609375,41.16796875,44.55859375,85.40234375,46.33984375
1748226839759,825.74609375,41.16796875,44.55859375,85.40234375,46.33984375
