ts,taosd,conn,insert,query,stmt2_bind
1748141568574,834.31640625,41.40234375,0.0,84.640625,0.0
1748141583575,834.2890625,41.40234375,0.0,84.640625,0.0
1748141598576,833.96484375,41.40234375,0.0,84.640625,0.0
1748141613576,834.453125,41.40234375,0.0,84.640625,0.0
1748141628577,834.41796875,41.40234375,0.0,84.640625,0.0
1748141643578,834.2421875,41.40234375,0.0,84.640625,0.0
1748141658579,834.3828125,41.40234375,0.0,84.640625,0.0
1748141673579,834.44921875,41.40234375,0.0,84.640625,0.0
1748141688580,834.68359375,41.40234375,0.0,84.640625,0.0
1748141703581,834.6875,41.40234375,0.0,84.640625,0.0
1748141718582,834.40625,41.40234375,0.0,84.640625,0.0
1748141733582,834.4453125,41.40234375,0.0,84.640625,0.0
1748141748583,834.34375,41.40234375,0.0,84.640625,0.0
1748141763584,834.46875,41.40234375,0.0,84.640625,0.0
1748141778584,834.43359375,41.40234375,0.0,84.640625,0.0
1748141793585,833.9375,41.40234375,0.0,84.640625,0.0
1748141808586,834.05078125,41.40234375,0.0,84.640625,0.0
1748141823587,835.5703125,41.40234375,0.0,84.640625,0.0
1748141838587,836.34765625,41.40234375,0.0,84.640625,0.0
1748141853588,839.94921875,41.40234375,0.0,84.640625,0.0
1748141868589,840.41796875,41.40234375,0.0,84.640625,0.0
1748141883590,842.6640625,41.40234375,0.0,84.640625,0.0
1748141898590,842.70703125,41.40234375,0.0,84.640625,0.0
1748141913591,842.64453125,41.40234375,0.0,84.640625,0.0
1748141928592,842.765625,41.40234375,0.0,84.640625,0.0
1748141943593,843.00390625,41.40234375,0.0,84.640625,0.0
1748141958593,842.6953125,41.40234375,0.0,84.640625,0.0
1748141973594,842.296875,41.40234375,0.0,84.640625,0.0
1748141988595,842.29296875,41.40234375,0.0,84.640625,0.0
1748142003596,841.69140625,41.40234375,0.0,84.640625,0.0
1748142018597,842.56640625,41.40234375,0.0,84.640625,0.0
1748142033598,842.609375,41.40234375,0.0,84.640625,0.0
1748142048598,842.7421875,41.40234375,0.0,84.640625,0.0
1748142063599,842.70703125,41.40234375,0.0,84.640625,0.0
1748142078600,842.9765625,41.40234375,0.0,84.640625,0.0
1748142093601,842.71875,41.40234375,0.0,84.640625,0.0
1748142108601,842.90234375,41.40234375,0.0,84.640625,0.0
1748142123602,842.53125,41.40234375,0.0,84.640625,0.0
1748142138603,842.53125,41.40234375,0.0,84.640625,0.0
1748142153604,842.6015625,41.40234375,0.0,84.640625,0.0
1748142168604,842.6015625,41.40234375,0.0,84.640625,0.0
1748142183605,843.0078125,41.40234375,0.0,84.640625,0.0
1748142198606,842.9375,41.40234375,0.0,84.640625,0.0
1748142213607,842.68359375,41.40234375,0.0,84.640625,0.0
1748142228607,842.59375,41.40234375,0.0,84.640625,0.0
1748142243608,843.46484375,41.40234375,0.0,84.640625,0.0
1748142258609,846.16015625,41.40234375,0.0,84.640625,0.0
1748142273610,848.14453125,41.40234375,0.0,84.640625,0.0
1748142288610,848.265625,41.40234375,0.0,84.640625,0.0
1748142303611,848.8203125,41.40234375,0.0,84.640625,0.0
1748142318612,848.78125,41.40234375,0.0,84.640625,0.0
1748142333613,848.30859375,41.40234375,0.0,84.640625,0.0
1748142348614,846.921875,41.40234375,0.0,84.640625,0.0
1748142363615,848.73046875,41.40234375,0.0,84.640625,0.0
1748142378615,848.72265625,41.40234375,0.0,84.640625,0.0
1748142393616,848.82421875,41.40234375,0.0,85.015625,0.0
1748142408617,848.03125,41.40234375,0.0,85.515625,0.0
1748142423618,848.3984375,41.40234375,0.0,85.515625,0.0
1748142438619,847.9765625,41.40234375,0.0,85.515625,0.0
1748142453620,848.328125,41.40234375,0.0,85.515625,0.0
1748142468621,848.07421875,41.40234375,0.0,85.515625,0.0
1748142483621,848.0546875,41.40234375,0.0,85.515625,0.0
1748142498624,848.16015625,41.40234375,0.0,85.515625,0.0
1748142513624,848.0546875,41.40234375,0.0,85.515625,0.0
1748142528625,848.04296875,41.40234375,0.0,85.515625,0.0
1748142543626,849.1484375,41.40234375,0.0,84.87109375,0.0
1748142558627,847.9609375,41.40234375,0.0,84.99609375,0.0
1748142573628,848.30078125,41.40234375,0.0,84.99609375,0.0
1748142588628,848.23828125,41.40234375,0.0,84.99609375,0.0
1748142603629,848.0390625,41.40234375,0.0,84.99609375,0.0
1748142618630,845.95703125,41.40234375,0.0,84.99609375,0.0
1748142633630,846.09375,41.40234375,0.0,84.99609375,0.0
1748142648631,846.33984375,41.40234375,0.0,84.99609375,0.0
1748142663632,845.87890625,41.40234375,0.0,84.99609375,0.0
1748142678633,845.9921875,41.40234375,0.0,84.99609375,0.0
1748142693633,840.08984375,41.40234375,0.0,84.99609375,0.0
1748142708634,846.0234375,41.40234375,0.0,84.99609375,0.0
1748142723635,846.30078125,41.40234375,0.0,84.99609375,0.0
1748142738636,846.0,41.40234375,0.0,84.99609375,0.0
1748142753636,846.2109375,41.40234375,0.0,84.99609375,0.0
1748142768637,845.9296875,41.40234375,0.0,84.99609375,0.0
1748142783638,846.06640625,41.40234375,0.0,84.99609375,0.0
1748142798639,845.96484375,41.40234375,0.0,84.99609375,0.0
1748142813639,845.875,41.40234375,0.0,84.99609375,0.0
1748142828640,845.96875,41.40234375,0.0,84.99609375,0.0
1748142843641,846.3046875,41.40234375,0.0,84.99609375,0.0
1748142858642,846.171875,41.40234375,0.0,84.99609375,0.0
1748142873643,845.98828125,41.40234375,0.0,84.99609375,0.0
1748142888643,845.9453125,41.40234375,0.0,84.99609375,0.0
1748142903644,845.86328125,41.40234375,0.0,84.99609375,0.0
1748142918645,846.0390625,41.40234375,0.0,84.99609375,0.0
1748142933646,845.9375,41.40234375,0.0,84.99609375,0.0
1748142948646,845.96484375,41.40234375,0.0,84.99609375,0.0
1748142963647,846.0546875,41.40234375,0.0,84.99609375,0.0
1748142978648,846.16015625,41.40234375,0.0,84.99609375,0.0
1748142993649,844.51171875,41.40234375,0.0,84.99609375,0.0
1748143008649,845.93359375,41.40234375,0.0,84.99609375,0.0
1748143023650,845.84765625,41.40234375,0.0,84.99609375,0.0
1748143038651,838.85546875,41.40234375,0.0,84.99609375,0.0
1748143053651,846.63671875,41.40234375,0.0,84.99609375,0.0
1748143068652,846.34765625,41.40234375,0.0,84.99609375,0.0
1748143083653,846.34375,41.40234375,0.0,84.99609375,0.0
1748143098654,844.23828125,41.40234375,0.0,84.99609375,0.0
1748143113655,844.125,41.40234375,0.0,84.99609375,0.0
1748143128656,844.41015625,41.40234375,0.0,84.99609375,0.0
1748143143656,844.08984375,41.40234375,0.0,84.99609375,0.0
1748143158657,844.390625,41.40234375,0.0,84.99609375,0.0
1748143173658,844.4296875,41.40234375,0.0,84.99609375,0.0
1748143188659,844.1875,41.40234375,0.0,84.99609375,0.0
1748143203660,843.9609375,41.40234375,0.0,84.99609375,0.0
1748143218660,844.109375,41.40234375,0.0,84.99609375,0.0
1748143233661,844.375,41.40234375,0.0,84.99609375,0.0
1748143248662,843.9296875,41.40234375,0.0,84.99609375,0.0
1748143263663,844.15234375,41.40234375,0.0,84.99609375,0.0
1748143278664,843.97265625,41.40234375,0.0,84.99609375,0.0
1748143293665,844.015625,41.40234375,0.0,84.99609375,0.0
1748143308666,843.78515625,41.40234375,0.0,84.99609375,0.0
1748143323667,844.08984375,41.40234375,0.0,84.99609375,0.0
1748143338667,843.93359375,41.40234375,0.0,84.99609375,0.0
1748143353668,844.09375,41.40234375,0.0,84.99609375,0.0
1748143368669,843.89453125,41.40234375,0.0,84.99609375,0.0
1748143383670,842.11328125,41.40234375,0.0,84.99609375,0.0
1748143398671,813.0390625,41.40234375,0.0,84.99609375,0.0
1748143413671,844.11328125,41.40234375,0.0,84.99609375,0.0
1748143428672,844.09375,41.40234375,0.0,84.99609375,0.0
1748143443673,845.60546875,41.40234375,0.0,84.99609375,0.0
1748143458674,845.234375,41.40234375,0.0,84.99609375,0.0
1748143473674,845.3671875,41.40234375,0.0,84.99609375,0.0
1748143488675,845.1953125,41.40234375,0.0,84.99609375,0.0
1748143503676,845.328125,41.40234375,0.0,84.99609375,0.0
1748143518677,834.67578125,41.40234375,0.0,84.99609375,0.0
1748143533678,836.40625,41.40234375,0.0,84.99609375,0.0
1748143548679,834.67578125,41.40234375,0.0,84.99609375,0.0
1748143563679,834.62109375,41.40234375,0.0,84.99609375,0.0
1748143578680,835.05078125,41.40234375,0.0,84.99609375,0.0
1748143593681,834.6875,41.40234375,0.0,84.99609375,0.0
1748143608682,834.7578125,41.40234375,0.0,85.37109375,0.0
1748143623682,835.015625,41.40234375,0.0,85.37109375,0.0
1748143638684,834.7109375,41.40234375,0.0,85.37109375,0.0
1748143653684,834.703125,41.40234375,0.0,85.37109375,0.0
1748143668685,834.61328125,41.40234375,0.0,85.37109375,0.0
1748143683686,834.83203125,41.40234375,0.0,85.37109375,0.0
1748143698687,835.3203125,41.40234375,0.0,85.37109375,0.0
1748143713687,837.72265625,41.40234375,0.0,85.37109375,0.0
1748143728688,837.578125,41.40234375,0.0,85.37109375,0.0
1748143743689,836.76171875,41.40234375,0.0,85.37109375,0.0
1748143758690,838.015625,41.40234375,0.0,85.37109375,0.0
1748143773691,837.78515625,41.40234375,0.0,85.37109375,0.0
1748143788691,837.828125,41.40234375,0.0,85.37109375,0.0
1748143803692,837.96484375,41.40234375,0.0,85.37109375,0.0
1748143818693,837.703125,41.40234375,0.0,85.37109375,0.0
1748143833694,837.703125,41.40234375,0.0,85.37109375,0.0
1748143848694,838.01171875,41.40234375,0.0,85.37109375,0.0
1748143863695,837.671875,41.40234375,0.0,85.37109375,0.0
1748143878696,837.81640625,41.40234375,0.0,85.37109375,0.0
1748143893697,837.78515625,41.40234375,0.0,85.37109375,0.0
1748143908698,837.72265625,41.40234375,0.0,85.37109375,0.0
1748143923698,837.765625,41.40234375,0.0,85.37109375,0.0
1748143938699,837.95703125,41.40234375,0.0,85.37109375,0.0
1748143953700,837.93359375,41.40234375,0.0,85.37109375,0.0
1748143968701,838.0625,41.40234375,0.0,85.37109375,0.0
1748143983702,837.8125,41.40234375,0.0,85.37109375,0.0
1748143998702,837.83203125,41.40234375,0.0,85.37109375,0.0
1748144013703,837.73046875,41.40234375,0.0,85.37109375,0.0
1748144028704,838.04296875,41.40234375,0.0,85.37109375,0.0
1748144043705,837.671875,41.40234375,0.0,85.37109375,0.0
1748144058706,837.7109375,41.40234375,0.0,85.37109375,0.0
1748144073707,838.015625,41.40234375,0.0,85.37109375,0.0
1748144088708,836.5,41.40234375,0.0,85.37109375,0.0
1748144103708,837.6484375,41.40234375,0.0,85.37109375,0.0
1748144118709,837.96484375,41.40234375,0.0,85.37109375,0.0
1748144133710,838.0390625,41.40234375,0.0,85.37109375,0.0
1748144148711,837.69921875,41.40234375,0.0,85.37109375,0.0
1748144163711,837.7265625,41.40234375,0.0,85.37109375,0.0
1748144178712,837.62890625,41.40234375,0.0,85.37109375,0.0
1748144193713,838.06640625,41.40234375,0.0,85.37109375,0.0
1748144208714,837.79296875,41.40234375,0.0,85.37109375,0.0
1748144223715,836.0,41.40234375,0.0,85.37109375,0.0
1748144238716,835.921875,41.40234375,0.0,85.37109375,0.0
1748144253716,836.0390625,41.40234375,0.0,85.37109375,0.0
1748144268717,836.015625,41.40234375,0.0,85.37109375,0.0
1748144283718,835.92578125,41.40234375,0.0,85.37109375,0.0
1748144298718,835.96875,41.40234375,0.0,85.37109375,0.0
1748144313720,835.91015625,41.40234375,0.0,85.37109375,0.0
1748144328721,836.62109375,41.40234375,0.0,85.37109375,0.0
1748144343721,836.140625,41.40234375,0.0,85.37109375,0.0
1748144358722,836.37109375,41.40234375,0.0,85.37109375,0.0
1748144373723,835.8046875,41.40234375,0.0,85.37109375,0.0
1748144388724,835.96484375,41.40234375,0.0,85.37109375,0.0
1748144403724,836.1796875,41.40234375,0.0,85.37109375,0.0
1748144418725,835.57421875,41.40234375,0.0,85.37109375,0.0
1748144433726,835.921875,41.40234375,0.0,85.37109375,0.0
1748144448727,829.44140625,41.40234375,0.0,85.37109375,0.0
1748144463728,835.9296875,41.40234375,0.0,85.37109375,0.0
1748144478728,836.0625,41.40234375,0.0,85.37109375,0.0
1748144493729,835.9609375,41.40234375,0.0,85.37109375,0.0
1748144508730,836.02734375,41.40234375,0.0,85.37109375,0.0
1748144523730,835.84375,41.40234375,0.0,85.37109375,0.0
1748144538731,835.96875,41.40234375,0.0,85.37109375,0.0
1748144553732,836.0390625,41.40234375,0.0,85.37109375,0.0
1748144568733,835.94921875,41.40234375,0.0,85.37109375,0.0
1748144583733,835.859375,41.40234375,0.0,85.37109375,0.0
1748144598734,835.86328125,41.40234375,0.0,85.37109375,0.0
1748144613735,836.23828125,41.40234375,0.0,85.37109375,0.0
1748144628736,835.8671875,41.40234375,0.0,85.37109375,0.0
1748144643737,836.8984375,41.40234375,0.0,85.37109375,0.0
1748144658738,835.9296875,41.40234375,0.0,85.37109375,0.0
1748144673738,836.57421875,41.40234375,0.0,85.37109375,0.0
1748144688739,835.91796875,41.40234375,0.0,85.37109375,0.0
1748144703740,836.14453125,41.40234375,0.0,85.37109375,0.0
1748144718740,835.74609375,41.40234375,0.0,85.37109375,0.0
1748144733741,837.92578125,41.40234375,0.0,85.37109375,0.0
1748144748742,837.65625,41.40234375,0.0,85.37109375,0.0
1748144763743,837.69140625,41.40234375,0.0,85.37109375,0.0
1748144778744,834.32421875,41.40234375,0.0,85.37109375,0.0
1748144793745,837.296875,41.40234375,0.0,85.37109375,0.0
1748144808745,818.25,41.40234375,0.0,85.37109375,0.0
1748144823746,837.75,41.40234375,0.0,85.37109375,0.0
1748144838747,837.73828125,41.40234375,0.0,85.37109375,0.0
1748144853748,837.7578125,41.40234375,0.0,85.37109375,0.0
1748144868748,837.7265625,41.40234375,0.0,85.37109375,0.0
1748144883749,837.78515625,41.40234375,0.0,85.37109375,0.0
1748144898750,827.65234375,41.40234375,0.0,85.37109375,0.0
1748144913751,827.59375,41.40234375,0.0,85.37109375,0.0
1748144928751,827.56640625,41.40234375,0.0,85.37109375,0.0
1748144943752,827.8515625,41.40234375,0.0,85.37109375,0.0
1748144958753,827.453125,41.40234375,0.0,85.37109375,0.0
1748144973754,827.55859375,41.40234375,0.0,85.37109375,0.0
1748144988755,827.46875,41.40234375,0.0,85.37109375,0.0
1748145003755,827.8515625,41.40234375,0.0,85.37109375,0.0
1748145018756,827.58984375,41.40234375,0.0,85.37109375,0.0
1748145033757,827.59375,41.40234375,0.0,85.37109375,0.0
1748145048758,827.63671875,41.40234375,0.0,85.37109375,0.0
1748145063759,827.54296875,41.40234375,0.0,85.37109375,0.0
1748145078759,827.5546875,41.40234375,0.0,85.37109375,0.0
1748145093760,827.90234375,41.40234375,0.0,85.37109375,0.0
1748145108762,826.1796875,41.40234375,0.0,85.37109375,0.0
1748145123763,826.171875,41.40234375,0.0,85.37109375,0.0
1748145138763,825.921875,41.40234375,0.0,85.37109375,0.0
1748145153764,827.51171875,41.40234375,0.0,85.37109375,0.0
1748145168765,827.6015625,41.40234375,0.0,85.37109375,0.0
1748145183766,827.80859375,41.40234375,0.0,85.37109375,0.0
1748145198766,827.625,41.40234375,0.0,85.37109375,0.0
1748145213767,827.55078125,41.40234375,0.0,85.37109375,0.0
1748145228768,827.578125,41.40234375,0.0,85.37109375,0.0
1748145243769,827.56640625,41.40234375,0.0,85.37109375,0.0
1748145258770,827.85546875,41.40234375,0.0,85.37109375,0.0
1748145273770,827.76953125,41.40234375,0.0,85.37109375,0.0
1748145288771,827.5,41.40234375,0.0,85.37109375,0.0
1748145303772,827.546875,41.40234375,0.0,85.37109375,0.0
1748145318773,827.84375,41.40234375,0.0,85.37109375,0.0
1748145333774,827.5,41.40234375,0.0,85.37109375,0.0
1748145348774,827.984375,41.40234375,0.0,85.37109375,0.0
1748145363775,827.4609375,41.40234375,0.0,85.37109375,0.0
1748145378776,827.88671875,41.40234375,0.0,85.37109375,0.0
1748145393777,827.4609375,41.40234375,0.0,85.37109375,0.0
1748145408778,827.45703125,41.40234375,0.0,85.37109375,0.0
1748145423779,827.859375,41.40234375,0.0,85.37109375,0.0
1748145438780,827.6796875,41.40234375,0.0,85.37109375,0.0
1748145453781,827.75,41.40234375,0.0,85.37109375,0.0
