ts,taosd,conn,insert,query,stmt2_bind,stmt2_async_bind,stmt2_query
1763345218144,59.30859375,24.0390625,26.9765625,28.234375,27.3125,25.92578125,27.625
1763345233145,597.546875,33.37890625,28.3515625,42.2578125,28.4375,28.80078125,31.41796875
1763345248147,785.6875,41.64453125,30.63671875,42.5,30.515625,31.01171875,34.015625
1763345263149,787.1875,43.82421875,31.01171875,42.4453125,30.765625,31.01171875,36.3828125
1763345278151,788.91015625,43.82421875,33.11328125,42.73828125,32.8984375,33.37109375,40.640625
1763345293153,794.21875,43.82421875,33.11328125,44.7421875,33.1484375,33.49609375,42.796875
1763345308154,796.08984375,43.82421875,35.125,44.99609375,35.296875,35.55859375,46.9375
1763345323156,797.6953125,43.82421875,35.25,45.0546875,35.296875,35.55859375,48.9609375
1763345338160,799.88671875,43.82421875,37.2578125,44.98828125,37.40625,37.609375,48.9609375
1763345353164,801.57421875,43.82421875,39.3984375,44.7890625,39.5078125,39.80078125,48.9609375
1763345368166,803.0390625,43.82421875,39.3984375,45.046875,39.5078125,39.80078125,49.0859375
1763345383167,804.77734375,43.82421875,41.3984375,45.09375,41.5625,41.91015625,49.2109375
1763345398171,808.7421875,43.82421875,41.3984375,45.0078125,41.5625,41.91015625,49.3359375
1763345413172,812.21484375,43.82421875,43.44921875,45.1171875,43.65625,43.9140625,49.3359375
1763345428173,813.78125,43.82421875,43.44921875,45.27734375,43.65625,43.9140625,49.3359375
1763345443176,815.51171875,43.82421875,45.5,45.21875,45.671875,45.95703125,49.3359375
1763345458179,819.18359375,43.82421875,45.5,45.16015625,47.7109375,47.96875,49.4609375
1763345473181,820.171875,43.82421875,47.58203125,45.26171875,47.7109375,47.96875,49.4609375
1763345488182,825.65234375,43.82421875,47.58203125,45.078125,47.7109375,47.96875,49.4609375
1763345503185,827.66796875,43.82421875,47.58203125,45.0,47.7109375,47.96875,49.5859375
1763345518186,829.7890625,43.82421875,47.58203125,45.1796875,47.7109375,47.96875,49.5859375
1763345533188,831.55859375,43.82421875,47.58203125,45.15625,47.7109375,47.96875,49.5859375
1763345548189,835.234375,43.82421875,47.58203125,45.36328125,47.7109375,47.96875,49.5859375
1763345563194,837.1640625,43.82421875,47.58203125,45.1796875,47.7109375,47.96875,49.5859375
1763345578196,840.01171875,43.82421875,47.58203125,45.38671875,47.7109375,47.96875,49.7109375
1763345593198,841.8125,43.82421875,47.58203125,45.44140625,47.7109375,47.96875,49.7109375
1763345608199,843.609375,43.82421875,47.58203125,45.4453125,47.8359375,47.96875,49.7109375
1763345623203,844.94140625,43.82421875,47.58203125,45.5390625,47.8359375,47.96875,49.7109375
1763345638204,846.28125,43.82421875,47.58203125,45.3203125,47.8359375,47.96875,49.7109375
1763345653206,846.31640625,43.82421875,47.58203125,45.53125,47.8359375,47.96875,49.7109375
1763345668207,846.80859375,44.07421875,47.58203125,45.515625,47.8359375,47.96875,49.7109375
1763345683211,854.640625,44.07421875,47.58203125,45.609375,47.8359375,47.96875,49.7109375
1763345698212,858.953125,44.07421875,47.58203125,45.47265625,47.8359375,47.96875,49.8359375
1763345713216,860.59765625,44.07421875,47.58203125,45.59375,47.8359375,47.96875,49.8359375
1763345728219,862.53125,44.07421875,47.58203125,45.44140625,47.9609375,47.96875,49.8359375
1763345743220,864.77734375,44.07421875,47.58203125,45.421875,47.9609375,47.96875,49.8359375
1763345758221,866.7109375,44.07421875,47.58203125,45.515625,47.9609375,47.96875,49.8359375
1763345773223,868.37109375,44.07421875,47.58203125,45.515625,47.9609375,47.96875,49.8359375
1763345788224,870.3125,44.07421875,47.58203125,45.3671875,47.9609375,47.96875,49.8359375
1763345803226,871.16796875,44.07421875,47.58203125,45.60546875,47.9609375,47.96875,49.8359375
1763345818228,877.75390625,44.07421875,47.58203125,47.78125,47.9609375,47.96875,49.8359375
1763345833229,878.75390625,44.07421875,47.58203125,47.72265625,47.9609375,47.96875,49.8359375
1763345848231,879.12109375,44.07421875,47.70703125,47.73046875,47.9609375,47.96875,49.8359375
1763345863233,886.390625,44.07421875,47.70703125,48.1875,47.9609375,47.96875,49.8359375
